# step msd_x msd_y msd_z msd_total (Ang^2)
# TimeStep c_msd_Na[1] c_msd_Na[2] c_msd_Na[3] c_msd_Na[4]
61200 32.8767 35.5402 33.5071 101.924
61300 33.3845 34.7784 34.3812 102.544
61400 33.6029 36.3574 33.9066 103.867
61500 32.9 34.4777 34.0216 101.399
61600 32.3851 35.3331 34.4563 102.175
61700 33.3657 34.7232 34.2408 102.33
61800 33.7501 36.3518 33.8667 103.969
61900 32.6778 36.9149 33.9263 103.519
62000 33.1062 36.6008 34.9986 104.706
62100 32.8033 38.0276 35.2573 106.088
62200 34.0778 38.0085 35.2841 107.37
62300 33.8249 36.6281 35.1673 105.62
62400 34.6987 36.1576 35.015 105.871
62500 34.3637 37.386 34.0719 105.822
62600 34.18 35.5277 34.6591 104.367
62700 34.4756 35.5249 34.968 104.968
62800 33.3027 36.1713 35.8418 105.316
62900 33.5681 38.039 34.8858 106.493
63000 33.7924 36.8943 35.1682 105.855
63100 33.3002 37.0143 34.4882 104.803
63200 33.9791 37.6298 34.9341 106.543
63300 34.0237 38.1541 34.7369 106.915
63400 33.8318 37.9891 33.6232 105.444
63500 33.4429 37.0459 33.8437 104.333
63600 33.3593 38.0902 33.9057 105.355
63700 34.1759 36.7912 33.8468 104.814
63800 33.4616 37.0128 33.4581 103.933
63900 34.0466 37.6775 33.4339 105.158
64000 33.3177 38.7566 33.2157 105.29
64100 34.3941 37.4697 33.0223 104.886
64200 33.7911 38.2621 33.2188 105.272
64300 33.6891 38.6238 33.4854 105.798
64400 33.6322 39.3849 34.2752 107.292
64500 34.3015 39.5165 33.6702 107.488
64600 33.6712 40.157 34.2578 108.086
64700 33.6269 38.8842 34.2467 106.758
64800 34.7478 39.3619 33.3008 107.41
64900 33.985 40.4219 33.4288 107.836
65000 34.011 40.9622 32.9534 107.927
65100 34.1066 40.5578 33.6381 108.303
65200 33.7828 41.2536 33.9985 109.035
65300 33.973 41.8804 33.2517 109.105
65400 34.5338 41.8738 34.2851 110.693
65500 33.8815 41.5496 34.6318 110.063
65600 33.9655 42.6221 35.0557 111.643
65700 33.5788 41.991 34.7075 110.277
65800 33.8268 41.8043 34.0002 109.631
65900 34.2013 42.0376 33.6716 109.911
66000 34.1866 42.5125 32.9827 109.682
66100 33.7471 41.9734 33.0818 108.802
66200 32.8611 41.7103 33.7195 108.291
66300 33.0403 42.5958 32.9054 108.541
66400 33.1871 43.3219 33.7612 110.27
66500 33.314 42.6457 32.8586 108.818
66600 33.8583 42.7502 34.3298 110.938
66700 33.7378 41.8774 33.8492 109.464
66800 33.643 42.2229 33.3653 109.231
66900 32.9515 41.7185 34.8851 109.555
67000 33.0331 41.5435 32.8183 107.395
67100 32.8598 41.199 32.6263 106.685
67200 32.5032 41.7001 33.2809 107.484
67300 32.9439 41.7976 33.5492 108.291
67400 32.1848 41.3466 33.0833 106.615
67500 32.8407 40.9675 33.0608 106.869
67600 32.6503 41.5581 33.3157 107.524
67700 32.7684 40.7783 34.4056 107.952
67800 32.7362 41.1358 34.6239 108.496
67900 31.7499 41.187 35.7104 108.647
68000 33.2392 40.5956 34.4375 108.272
68100 33.6471 40.7526 34.9027 109.302
68200 33.2956 40.2727 34.4658 108.034
68300 32.6214 41.7131 35.1746 109.509
68400 32.753 41.1369 35.5489 109.439
68500 32.6717 40.4117 36.5993 109.683
68600 33.754 40.5291 35.4736 109.757
68700 33.2823 40.4276 35.5814 109.291
68800 31.962 40.2213 36.5486 108.732
68900 33.2195 41.3506 36.6383 111.208
69000 32.632 41.6049 35.1124 109.349
69100 33.4423 41.8227 36.3648 111.63
69200 33.5685 41.2939 36.3061 111.168
69300 32.9472 42.1401 35.6845 110.772
69400 32.4701 42.1058 35.769 110.345
69500 32.8189 41.2096 36.6878 110.716
69600 32.7038 40.6588 36.6634 110.026
69700 32.6338 40.3614 37.648 110.643
69800 32.2186 41.1826 36.9493 110.35
69900 32.2738 40.7917 37.6288 110.694
70000 32.1999 41.6539 37.2619 111.116
70100 32.6224 41.1979 36.5619 110.382
70200 33.3503 41.1689 36.3862 110.905
70300 33.9931 41.7844 36.4619 112.239
70400 33.6145 41.2936 36.641 111.549
70500 33.7832 41.6337 36.4096 111.827
70600 33.8288 41.3155 35.712 110.856
70700 34.5701 41.3666 35.8844 111.821
70800 35.2597 41.813 34.8283 111.901
70900 35.6364 41.6497 35.3536 112.64
71000 34.8182 41.8969 35.587 112.302
71100 33.9574 41.9507 34.5801 110.488
71200 35.0363 41.6623 35.7195 112.418
71300 34.2284 41.5661 35.7351 111.53
71400 33.2286 40.4619 35.8099 109.5
71500 34.2295 40.9587 37.5003 112.688
71600 34.8718 40.869 36.7364 112.477
71700 34.3632 41.3667 36.4389 112.169
71800 33.8024 40.6974 36.2366 110.736
71900 33.9093 41.889 37.8215 113.62
72000 34.2259 41.4248 37.1512 112.802
72100 34.7626 40.9084 36.6736 112.345
72200 34.2713 40.5912 36.9902 111.853
72300 33.8903 40.5546 36.774 111.219
72400 34.7777 40.1744 37.2297 112.182
72500 34.7188 41.1759 37.3995 113.294
72600 35.4959 39.9668 37.7058 113.169
72700 34.5541 40.6364 36.4818 111.672
72800 34.8497 40.6999 37.7882 113.338
72900 34.6176 40.9019 37.362 112.882
73000 34.4341 41.5248 37.0512 113.01
73100 34.5047 40.8321 38.1854 113.522
73200 34.6149 40.7857 37.3894 112.79
73300 35.1008 39.7861 35.9406 110.827
73400 36.0183 40.3588 36.4629 112.84
73500 35.6688 40.6378 37.7061 114.013
73600 35.6965 39.5927 37.0669 112.356
73700 35.9802 40.6591 37.0287 113.668
73800 34.3533 41.5558 38.3415 114.25
73900 34.9886 41.7072 39.8432 116.539
74000 34.2774 41.4497 38.7841 114.511
74100 34.6077 41.7737 38.1359 114.517
74200 34.717 40.7871 37.827 113.331
74300 35.4278 40.1578 38.0211 113.607
74400 35.0192 40.6897 37.8886 113.598
74500 34.5535 40.465 37.8375 112.856
74600 34.7597 40.5374 37.3283 112.625
74700 36.2537 40.4889 37.8985 114.641
74800 36.7111 40.2033 38.5199 115.434
74900 35.3774 40.1626 37.7681 113.308
75000 35.7388 40.3152 38.9635 115.017
75100 35.6374 40.1843 39.6365 115.458
75200 35.4725 39.6926 40.3338 115.499
75300 34.9024 40.4635 40.4071 115.773
75400 34.4153 39.9823 38.9886 113.386
75500 35.0577 39.26 39.4367 113.754
75600 34.7615 39.5534 40.3573 114.672
75700 35.8435 40.3936 40.0752 116.312
75800 35.9595 40.8442 39.3984 116.202
75900 35.1639 40.5311 39.1211 114.816
76000 36.3651 41.2641 38.9627 116.592
76100 36.9471 40.4324 39.3174 116.697
76200 36.1978 41.231 41.3066 118.735
76300 37.0644 40.9445 40.4119 118.421
76400 37.1282 41.0972 40.1467 118.372
76500 36.8128 42.6156 39.9198 119.348
76600 37.1398 41.1609 40.8792 119.18
76700 37.3455 41.8076 39.4031 118.556
76800 37.5382 41.457 39.9587 118.954
76900 37.6053 41.8196 40.0901 119.515
77000 36.908 41.1709 40.6713 118.75
77100 36.6861 41.294 41.0966 119.077
77200 37.5948 40.2091 40.359 118.163
77300 37.6734 40.3325 41.2499 119.256
77400 37.7123 41.0717 40.6996 119.484
77500 37.1571 41.5635 40.5603 119.281
77600 38.4664 42.5269 40.7739 121.767
77700 36.8149 42.4585 40.2752 119.549
77800 36.9135 42.8349 40.1835 119.932
77900 37.242 41.6243 40.2864 119.153
78000 37.1518 42.8064 39.6584 119.617
78100 36.9433 43.4062 40.3983 120.748
78200 36.4102 41.7615 40.7033 118.875
78300 35.9825 42.2112 40.3115 118.505
78400 36.1083 41.3604 39.2827 116.751
78500 37.1718 40.8733 39.5236 117.569
78600 38.326 40.5393 39.0921 117.957
78700 38.0659 40.7717 40.2789 119.117
78800 39.546 41.1421 41.0792 121.767
78900 39.2665 41.3209 41.8367 122.424
79000 38.3131 40.3551 40.9262 119.594
79100 37.9319 40.0619 39.8574 117.851
79200 38.1884 39.8858 40.1119 118.186
79300 37.9209 41.1583 40.5413 119.62
79400 37.0678 40.7289 40.0825 117.879
79500 37.0667 39.7452 40.2703 117.082
79600 37.4249 40.056 40.1349 117.616
79700 37.7632 40.0081 40.0557 117.827
79800 38.3807 40.6705 40.4368 119.488
79900 38.7726 42.0542 39.658 120.485
80000 39.9489 40.2861 40.5202 120.755
80100 38.9569 39.4588 40.4169 118.832
80200 38.7858 38.6509 40.8594 118.296
80300 38.4364 39.327 39.9908 117.754
80400 38.1529 40.0137 39.9956 118.162
80500 39.1345 38.276 40.4493 117.86
80600 39.3943 38.9252 40.7949 119.114
80700 39.5696 39.695 40.7562 120.021
80800 39.1765 40.8459 40.4852 120.508
80900 40.264 40.4271 40.868 121.559
81000 41.007 41.8357 40.0947 122.937
81100 40.4678 41.5872 40.2501 122.305
81200 40.6633 43.1432 39.1095 122.916
81300 42.0053 41.9625 39.786 123.754
81400 41.1581 42.3573 39.0931 122.609
81500 41.2239 41.5943 38.9284 121.747
81600 41.5562 41.5057 38.7376 121.8
81700 42.4611 42.1303 39.9695 124.561
81800 41.8409 42.4762 39.6418 123.959
81900 42.3116 41.9892 40.2378 124.539
82000 41.9475 42.8042 38.8388 123.591
82100 41.417 42.5327 39.1312 123.081
82200 39.8813 42.2408 39.2762 121.398
82300 39.9877 42.1063 39.1662 121.26
82400 39.7622 43.5959 39.6368 122.995
82500 41.1269 43.1391 39.996 124.262
82600 41.1413 43.3067 40.2178 124.666
82700 41.6729 42.7474 40.563 124.983
82800 41.3578 42.5551 40.947 124.86
82900 40.444 43.1275 39.8172 123.389
83000 41.1843 43.6812 40.3259 125.191
83100 40.8188 43.7064 40.429 124.954
83200 40.1596 43.7975 40.4894 124.447
83300 41.0776 44.0803 40.9003 126.058
83400 40.398 43.4266 40.0905 123.915
83500 41.1232 44.3154 40.4986 125.937
83600 41.4942 43.1349 38.4992 123.128
83700 41.1272 43.9155 39.9887 125.031
83800 42.0255 44.6582 41.5775 128.261
83900 41.8476 44.9461 40.9068 127.701
84000 41.9674 44.3894 39.7361 126.093
84100 42.1894 44.8742 38.7142 125.778
84200 41.7162 44.3543 40.0288 126.099
84300 40.8272 45.4109 38.5647 124.803
84400 41.3672 45.358 39.8284 126.554
84500 41.977 45.4193 39.4021 126.798
84600 42.112 44.1117 39.5947 125.818
84700 41.1454 44.5723 40.2705 125.988
84800 42.7218 44.376 39.6654 126.763
84900 43.0532 44.0162 40.4778 127.547
85000 43.8705 44.7078 39.7592 128.337
85100 42.9099 43.6487 38.7635 125.322
85200 43.7412 43.065 37.693 124.499
85300 43.1346 45.0263 39.4683 127.629
85400 42.487 44.5312 40.1116 127.13
85500 42.6845 44.629 40.1471 127.461
85600 42.4169 44.2979 40.3475 127.062
85700 42.4485 44.4818 40.827 127.757
85800 41.7992 44.9603 40.7113 127.471
85900 43.0858 44.6978 40.1489 127.932
86000 41.9548 43.641 40.0775 125.673
86100 42.096 44.9117 40.5098 127.518
86200 42.2436 45.1441 40.7735 128.161
86300 42.6886 44.5598 40.7273 127.976
86400 42.3227 44.9265 41.2735 128.523
86500 42.4067 45.0269 40.1757 127.609
86600 42.8567 45.3458 41.3239 129.526
86700 41.9519 43.6376 41.2875 126.877
86800 43.2782 44.4986 41.5989 129.376
86900 42.1998 45.1124 42.5391 129.851
87000 43.0445 43.9369 40.556 127.537
87100 42.9495 45.0413 41.9367 129.927
87200 43.2493 45.1366 41.8257 130.212
87300 43.3839 44.4405 41.9772 129.802
87400 42.7962 44.1577 41.195 128.149
87500 42.3355 43.4019 41.1292 126.867
87600 43.0391 44.4617 40.6264 128.127
87700 43.0847 45.1122 41.0186 129.215
87800 43.5458 44.2046 41.0948 128.845
87900 42.2577 44.62 41.8238 128.702
88000 42.8386 43.7645 41.8286 128.432
88100 43.0305 43.5799 42.2817 128.892
88200 42.1276 44.0255 42.1843 128.337
88300 43.4371 44.4214 41.6085 129.467
88400 42.1685 43.3279 42.0471 127.544
88500 42.5744 43.379 41.4535 127.407
88600 43.6871 44.156 41.4631 129.306
88700 42.5124 44.0377 41.9814 128.531
88800 43.1449 43.3886 41.9871 128.521
88900 43.7589 44.4277 41.7399 129.927
89000 43.8213 43.8613 42.2103 129.893
89100 42.2527 42.9398 41.9815 127.174
89200 42.9281 43.3404 42.7708 129.039
89300 42.9939 43.479 42.381 128.854
89400 44.4807 43.1897 42.0825 129.753
89500 43.8526 42.7791 41.1491 127.781
89600 44.5178 42.9597 41.0184 128.496
89700 44.8116 42.7808 41.0492 128.642
89800 45.4561 42.9391 41.4664 129.862
89900 45.556 43.3772 42.5148 131.448
90000 46.0383 42.5576 41.6926 130.289
90100 44.7968 43.0987 43.0393 130.935
90200 46.0447 42.8939 44.4015 133.34
90300 45.8551 43.3987 44.7551 134.009
90400 46.3092 42.9607 43.4751 132.745
90500 46.8385 43.3556 44.708 134.902
90600 45.2793 43.9989 44.0144 133.293
90700 45.6044 44.0523 43.3803 133.037
90800 44.6942 43.877 43.3501 131.921
90900 46.2179 43.7159 43.2302 133.164
91000 45.5817 44.3498 45.2524 135.184
91100 45.7089 45.0492 44.6419 135.4
91200 44.336 44.1396 45.7492 134.225
91300 44.1963 44.5501 44.9045 133.651
91400 44.3141 43.9258 46.0363 134.276
91500 45.0863 43.7837 44.8579 133.728
91600 44.8999 44.7395 45.2463 134.886
91700 44.256 43.6504 45.2452 133.152
91800 45.9395 44.3318 46.0763 136.348
91900 46.3789 45.0129 47.4675 138.859
92000 45.2661 44.6585 45.9263 135.851
92100 44.3874 43.3791 45.8614 133.628
92200 45.7206 44.7467 45.776 136.243
92300 45.5594 43.9411 45.9786 135.479
92400 44.9903 44.2789 46.1956 135.465
92500 45.0591 44.4676 45.082 134.609
92600 45.3271 45.2936 46.5158 137.137
92700 46.6004 44.2061 45.984 136.79
92800 45.303 42.9028 45.7754 133.981
92900 45.072 41.936 45.4443 132.452
93000 46.5133 42.6407 47.569 136.723
93100 46.1661 43.2018 47.754 137.122
93200 46.2069 43.6139 47.43 137.251
93300 46.5793 44.0563 49.2846 139.92
93400 46.5965 43.745 47.8878 138.229
93500 46.2385 43.693 48.0937 138.025
93600 46.272 44.5184 47.2036 137.994
93700 46.1906 43.528 47.3803 137.099
93800 45.9282 43.1794 47.9835 137.091
93900 45.1545 43.7941 46.9315 135.88
94000 45.5738 43.7946 47.6771 137.045
94100 45.9055 44.2123 47.7128 137.831
94200 45.5582 43.6114 47.0733 136.243
94300 46.0491 44.7699 46.7612 137.58
94400 46.7338 43.5191 46.6952 136.948
94500 46.172 43.6973 48.9952 138.865
94600 45.7668 43.8868 46.899 136.553
94700 45.9274 44.4377 48.4759 138.841
94800 43.955 44.483 48.0025 136.441
94900 44.4971 43.6702 48.4583 136.626
95000 44.2583 44.0354 48.092 136.386
95100 44.436 43.6729 49.0597 137.169
95200 46.134 44.3287 49.3984 139.861
95300 45.5421 44.027 48.7567 138.326
95400 45.2241 44.8717 48.9442 139.04
95500 44.447 45.3578 48.0208 137.826
95600 43.6313 45.2522 49.4594 138.343
95700 42.9833 44.7265 49.4076 137.117
95800 43.3959 44.7772 49.8908 138.064
95900 42.6472 44.1743 49.767 136.588
96000 43.7004 44.0337 49.9415 137.676
96100 44.0843 43.9899 50.4115 138.486
96200 44.1257 44.2549 49.8018 138.182
96300 43.4948 44.5502 49.8721 137.917
96400 42.824 45.8884 49.3748 138.087
96500 44.2517 46.3506 49.466 140.068
96600 43.5904 46.1565 49.4653 139.212
96700 43.8617 45.4531 49.159 138.474
96800 44.3814 45.6604 49.2591 139.301
96900 44.3138 45.7488 48.1981 138.261
97000 44.7293 45.9759 48.8642 139.569
97100 46.1393 47.3479 49.7739 143.261
97200 47.3716 47.9823 49.6693 145.023
97300 46.082 47.7224 48.9596 142.764
97400 46.494 47.7333 48.1219 142.349
97500 47.1831 48.8796 47.6483 143.711
97600 48.1597 50.1842 48.8212 147.165
97700 47.3129 49.9112 48.7352 145.959
97800 46.1119 49.645 48.0828 143.84
97900 46.8321 49.8713 48.6272 145.331
98000 46.8184 50.8847 50.296 147.999
98100 45.4208 49.0806 49.7563 144.258
98200 46.2771 49.4841 49.515 145.276
98300 46.3125 49.7193 50.019 146.051
98400 46.5656 50.6334 49.8652 147.064
98500 46.5418 49.8929 49.7244 146.159
98600 46.6992 50.8129 50.9005 148.413
98700 45.9241 50.7571 50.5904 147.272
98800 45.9707 51.0648 50.4586 147.494
98900 45.9313 51.7558 50.966 148.653
99000 47.2364 51.6965 50.9868 149.92
99100 45.3331 51.4467 51.5488 148.329
99200 45.592 49.8478 51.5954 147.035
99300 45.0542 52.2557 51.3545 148.664
99400 45.6642 51.4989 50.7071 147.87
99500 44.8195 51.8911 51.0687 147.779
99600 45.4159 51.5519 52.2346 149.202
99700 45.1625 51.3598 51.2054 147.728
99800 44.8078 51.983 51.7029 148.494
99900 45.6913 51.9135 50.5901 148.195
100000 45.4709 52.6306 52.1895 150.291
100100 45.4402 52.0307 52.2591 149.73
100200 46.2051 52.1818 51.1248 149.512
100300 46.0916 51.8808 50.4714 148.444
100400 45.9291 53.0851 50.4698 149.484
100500 45.3112 51.9208 50.3638 147.596
100600 45.6226 51.6061 51.4896 148.718
100700 46.2461 52.7952 51.3364 150.378
100800 44.9211 53.9723 51.2495 150.143
100900 44.4805 54.7644 51.149 150.394
101000 45.6719 53.3988 49.996 149.067
101100 45.2032 53.7464 49.7858 148.735
101200 45.7402 54.0987 50.7079 150.547
101300 46.3337 53.0657 50.6725 150.072
101400 46.0278 51.7531 50.992 148.773
101500 45.3155 53.9802 51.0343 150.33
101600 45.1592 53.5797 51.2281 149.967
101700 46.6578 53.4074 49.5989 149.664
101800 46.5366 54.0348 49.9468 150.518
101900 46.0443 54.9522 50.4776 151.474
102000 46.0011 53.9914 49.6802 149.673
102100 46.4021 53.1611 50.5602 150.123
102200 45.7658 53.3037 50.0399 149.109
102300 46.6906 53.1433 50.2727 150.107
102400 45.5578 53.741 49.9956 149.294
102500 46.6082 53.7273 50.4214 150.757
102600 46.6045 53.9721 50.5256 151.102
102700 46.2112 53.0171 50.0694 149.298
102800 46.4278 53.1223 48.9343 148.484
102900 46.966 51.8171 49.7614 148.544
103000 45.1636 52.856 49.8026 147.822
103100 44.9132 52.7568 49.8826 147.553
103200 44.7764 53.2291 50.2575 148.263
103300 45.449 52.5749 48.8074 146.831
103400 46.0906 52.9842 49.276 148.351
103500 46.5215 53.6605 48.2886 148.471
103600 47.3474 51.8924 48.2197 147.459
103700 47.3313 52.5935 50.4741 150.399
103800 46.7936 53.6538 50.1834 150.631
103900 46.9294 53.6656 49.5431 150.138
104000 46.5742 53.6736 48.9194 149.167
104100 46.4886 54.4419 49.1072 150.038
104200 46.6313 54.3365 49.6525 150.62
104300 45.3017 54.643 49.3807 149.325
104400 45.2439 54.3535 49.7219 149.319
104500 45.3149 55.0286 49.9655 150.309
104600 46.7121 55.0533 49.1026 150.868
104700 46.4048 53.3247 49.8868 149.616
104800 46.2957 53.3286 50.0151 149.639
104900 46.4764 52.7736 48.8235 148.073
105000 46.3354 53.5736 49.04 148.949
105100 48.1794 53.8264 49.1397 151.145
105200 46.7716 54.2988 49.6345 150.705
105300 47.8675 54.4364 48.7305 151.034
105400 46.7889 53.4724 49.0428 149.304
105500 46.4129 53.6833 49.9407 150.037
105600 46.805 54.3929 48.8538 150.052
105700 45.6634 53.9746 49.4824 149.12
105800 46.892 54.7069 49.881 151.48
105900 47.0875 52.8607 49.3538 149.302
106000 46.0308 52.6668 50.2993 148.997
106100 48.2667 53.6436 50.1257 152.036
106200 46.9594 54.092 48.8671 149.919
106300 46.8213 53.3514 49.273 149.446
106400 47.3128 54.3473 49.7379 151.398
106500 47.5969 52.7682 50.5947 150.96
106600 47.7613 52.9118 49.5665 150.24
106700 48.6574 52.8433 49.9876 151.488
106800 47.4185 52.2197 49.9296 149.568
106900 47.9585 52.2108 50.7425 150.912
107000 47.9781 52.9896 49.8377 150.805
107100 47.4447 52.1293 48.528 148.102
107200 47.9459 52.5591 50.279 150.784
107300 48.2102 52.0862 48.9636 149.26
107400 47.2681 52.9461 49.251 149.465
107500 47.8769 52.3831 49.2862 149.546
107600 47.9565 52.9874 49.4178 150.362
107700 48.2364 52.7165 49.4432 150.396
107800 48.1714 51.8788 47.9012 147.951
107900 48.8037 51.7153 48.6809 149.2
108000 48.3412 52.0902 49.1036 149.535
108100 48.2694 53.3586 49.3535 150.982
108200 48.7148 53.522 48.9909 151.228
108300 48.286 53.9149 48.9825 151.183
108400 47.7615 54.8912 50.0299 152.683
108500 48.1326 53.8102 49.2714 151.214
108600 48.477 53.2648 48.9807 150.723
108700 49.8004 53.1106 48.327 151.238
108800 48.9103 53.6369 49.3694 151.917
108900 49.5633 54.1396 49.4767 153.18
109000 48.6797 53.6921 49.1291 151.501
109100 49.1305 53.5383 48.0673 150.736
109200 50.2544 55.2451 48.7904 154.29
109300 49.9418 53.5175 48.5575 152.017
109400 48.7898 55.7588 48.7107 153.259
109500 48.1594 53.8474 48.3965 150.403
109600 50.0967 54.346 49.2541 153.697
109700 50.0487 53.434 48.9991 152.482
109800 47.9119 54.4131 49.6804 152.005
109900 47.8288 53.6232 50.1676 151.62
110000 47.857 53.6754 49.5745 151.107
110100 48.1438 53.6376 48.8053 150.587
110200 48.7297 53.6735 49.9741 152.377
110300 48.5387 53.3995 49.2799 151.218
110400 49.1983 53.86 48.3254 151.384
110500 48.3753 54.4667 49.9763 152.818
110600 48.6822 53.1311 50.4102 152.224
110700 48.2522 53.4217 50.6825 152.357
110800 48.5369 54.1164 50.5403 153.194
110900 47.7402 54.4104 49.9583 152.109
111000 46.1306 53.8584 50.3306 150.32
111100 46.3938 54.2591 50.2195 150.872
111200 48.0946 54.3899 50.6219 153.106
111300 46.9927 54.5913 50.7047 152.289
111400 47.4157 53.4879 49.4883 150.392
111500 48.2607 53.5359 49.7393 151.536
111600 48.2139 53.3858 49.9591 151.559
111700 48.7183 53.8341 47.9028 150.455
111800 47.9676 53.775 48.514 150.257
111900 48.3893 55.245 48.0648 151.699
112000 47.8972 53.6767 50.3202 151.894
112100 47.8461 53.1072 49.5795 150.533
112200 48.1664 54.6596 50.102 152.928
112300 48.2929 53.4696 49.242 151.004
112400 46.9821 54.0041 49.3187 150.305
112500 47.8657 53.4194 49.8757 151.161
112600 47.2164 54.0784 49.6696 150.964
112700 46.996 53.8485 49.7678 150.612
112800 47.4253 55.1616 52.222 154.809
112900 48.2227 55.3399 51.9367 155.499
113000 48.2084 54.534 50.4308 153.173
113100 46.4994 54.0999 50.3098 150.909
113200 47.7312 54.4994 51.2073 153.438
113300 47.4787 54.1881 51.9539 153.621
113400 48.9856 54.9315 50.6557 154.573
113500 49.2794 54.7226 51.0916 155.094
113600 49.3437 53.5454 49.707 152.596
113700 49.9438 53.2831 50.3434 153.57
113800 50.3506 54.2652 50.6075 155.223
113900 49.9696 55.2151 50.6944 155.879
114000 49.7814 55.2668 50.4791 155.527
114100 50.9914 54.7263 49.301 155.019
114200 51.2883 55.1177 50.1208 156.527
114300 51.9726 54.6314 48.7292 155.333
114400 51.6696 55.3733 49.6791 156.722
114500 51.9929 54.7247 49.4999 156.218
114600 51.99 54.7401 48.3278 155.058
114700 50.4369 54.7459 49.7992 154.982
114800 52.3396 55.3873 49.1997 156.927
114900 50.6231 55.949 48.1981 154.77
115000 51.0707 54.7773 51.1382 156.986
115100 51.0978 54.5669 49.7024 155.367
115200 51.7191 54.7166 49.4614 155.897
115300 51.3073 53.8552 48.8635 154.026
115400 50.7766 54.2283 49.9296 154.935
115500 51.7637 53.747 49.8778 155.389
115600 52.2065 54.6625 50.1614 157.03
115700 53.2678 55.2902 51.5876 160.146
115800 52.8923 53.8726 50.2021 156.967
115900 52.7922 55.0407 49.525 157.358
116000 53.1555 55.38 49.7995 158.335
116100 52.8692 54.4628 49.1203 156.452
116200 53.2513 54.4511 50.1529 157.855
116300 55.2566 55.6452 49.7657 160.667
116400 54.4385 54.1157 50.8939 159.448
116500 54.0884 54.2858 51.3543 159.728
116600 55.0246 55.5251 51.3846 161.934
116700 55.7676 54.6879 51.7125 162.168
116800 55.6883 55.516 50.7797 161.984
116900 56.1264 55.6092 49.6865 161.422
117000 55.1143 56.0921 50.3377 161.544
117100 54.7738 56.1083 50.1201 161.002
117200 54.9052 56.0179 51.8943 162.817
117300 56.2007 55.3386 51.4529 162.992
117400 55.4261 55.2753 51.0957 161.797
117500 54.236 55.1641 52.1133 161.513
117600 55.8607 56.6118 52.0401 164.513
117700 55.9811 56.8745 53.7862 166.642
117800 56.7202 56.4196 53.3946 166.534
117900 56.0235 56.6922 53.2476 165.963
118000 56.1184 55.2754 52.7765 164.17
118100 55.4495 54.9082 53.7667 164.124
118200 55.3775 55.3588 52.07 162.806
118300 55.9174 56.4468 51.8084 164.173
118400 57.2158 55.7624 53.4283 166.407
118500 57.3484 55.6457 53.1176 166.112
118600 56.0364 56.7571 53.8655 166.659
118700 56.1087 55.6888 53.5753 165.373
118800 57.3469 55.8537 54.5861 167.787
118900 57.8652 55.9883 54.6078 168.461
119000 56.8178 56.2393 55.4112 168.468
119100 55.6285 56.2603 54.7149 166.604
119200 56.7045 55.693 55.4572 167.855
119300 56.9047 54.9722 54.1539 166.031
119400 56.3231 55.1463 55.2473 166.717
119500 57.8768 55.2291 55.0039 168.11
119600 55.6694 56.5528 54.8795 167.102
119700 56.7813 57.374 54.8256 168.981
119800 57.4558 57.9116 54.2139 169.581
119900 57.7822 57.137 54.1345 169.054
120000 57.6796 57.599 54.0398 169.318
120100 58.3229 57.6423 55.135 171.1
120200 57.4882 57.7536 54.5345 169.776
120300 59.6341 57.1465 53.2339 170.014
120400 58.3767 58.4147 53.0186 169.81
120500 58.4333 58.7638 52.653 169.85
120600 57.7524 58.1501 52.3545 168.257
120700 58.8326 59.5134 51.9672 170.313
120800 57.9637 59.4948 51.0255 168.484
120900 59.7337 58.6976 50.2284 168.66
121000 58.0637 59.2255 49.8139 167.103
121100 57.2797 61.2322 50.8118 169.324
121200 57.8683 60.8073 51.7301 170.406
121300 59.2735 61.2069 50.2308 170.711
121400 58.8102 61.9899 49.2673 170.067
121500 58.906 61.6707 49.5245 170.101
121600 58.1582 62.7809 49.4166 170.356
121700 59.1574 63.1045 48.9847 171.247
121800 60.1308 64.7023 48.551 173.384
121900 59.4444 62.8951 49.8528 172.192
122000 58.7001 60.7323 48.1201 167.553
122100 58.6975 62.1159 48.5835 169.397
122200 58.1777 63.9336 47.7401 169.851
122300 58.2368 63.4736 48.1976 169.908
122400 58.7856 62.8711 47.1705 168.827
122500 58.7815 62.0916 47.7316 168.605
122600 58.6518 61.963 49.132 169.747
122700 58.2266 63.2706 48.272 169.769
122800 58.5941 62.494 46.7266 167.815
122900 58.5711 63.3579 47.0694 168.998
123000 58.7196 63.6261 49.1702 171.516
123100 58.5879 64.1983 48.9476 171.734
123200 58.4477 63.5089 49.648 171.605
123300 59.1564 64.2271 49.5631 172.946
123400 59.0167 63.4659 50.268 172.751
123500 58.2819 63.1919 50.8887 172.362
123600 59.716 62.7069 50.992 173.415
123700 58.769 62.0144 50.7309 171.514
123800 57.721 61.8993 51.8262 171.446
123900 59.0195 61.9311 52.0285 172.979
124000 59.1634 62.5172 51.9685 173.649
124100 59.5085 62.5032 51.5301 173.542
124200 58.6721 61.5601 50.8667 171.099
124300 58.4685 62.1396 50.8109 171.419
124400 59.2991 62.8337 50.1522 172.285
124500 58.5814 62.1845 50.9675 171.733
124600 60.2347 62.0919 51.6864 174.013
124700 58.123 59.7988 51.1006 169.022
124800 58.8803 60.5178 50.546 169.944
124900 59.5915 61.2979 51.242 172.131
125000 59.4195 62.3079 50.247 171.974
125100 58.738 62.1391 50.7633 171.64
125200 58.5361 60.7027 51.5544 170.793
