# step msd_x msd_y msd_z msd_total (Ang^2)
# TimeStep c_msd_Na[1] c_msd_Na[2] c_msd_Na[3] c_msd_Na[4]
60300 0.909334 1.25567 1.22279 3.38779
60400 0.735913 1.24421 1.17689 3.15701
60500 0.831181 1.2863 1.14312 3.2606
60600 0.9081 1.28113 1.12417 3.3134
60700 0.82816 1.30304 1.07515 3.20635
60800 0.795079 1.45808 1.00078 3.25394
60900 0.73163 1.34217 0.847889 2.92168
61000 0.813894 1.3525 1.07809 3.24448
61100 0.767061 1.34139 0.983875 3.09233
61200 0.869343 1.34261 1.01041 3.22236
61300 0.836154 1.33975 0.980594 3.15649
61400 0.908419 1.39886 1.07455 3.38184
61500 0.868565 1.36534 1.13495 3.36885
61600 0.913362 1.28674 1.14333 3.34344
61700 0.963322 1.3577 1.16085 3.48187
61800 0.981748 1.31569 1.07495 3.37239
61900 0.694417 1.24358 1.01053 2.94853
62000 0.847814 1.15015 1.02316 3.02112
62100 0.784646 1.21617 1.03151 3.03233
62200 0.868582 1.23557 1.06215 3.1663
62300 0.960552 1.39242 1.03374 3.38672
62400 1.04964 1.25831 1.20589 3.51383
62500 0.998769 1.23956 1.09177 3.3301
62600 1.06594 1.39293 1.14425 3.60312
62700 1.03871 1.23006 1.15523 3.424
62800 1.00058 1.29556 1.12583 3.42197
62900 0.946811 1.37777 1.10033 3.42491
63000 0.905088 1.43531 1.07244 3.41284
63100 0.816904 1.43824 1.07389 3.32904
63200 0.863862 1.47567 1.11996 3.45949
63300 0.975274 1.32547 1.13634 3.43708
63400 0.872597 1.39215 1.10411 3.36886
63500 0.875437 1.31104 1.17345 3.35993
63600 0.904184 1.3399 1.14843 3.39251
63700 0.909515 1.38287 1.16417 3.45655
63800 0.897254 1.3447 1.13987 3.38182
63900 0.849236 1.34856 1.05738 3.25517
64000 0.794225 1.28824 1.04185 3.12432
64100 0.745627 1.25817 1.0354 3.03919
64200 0.76754 1.30512 1.11688 3.18954
64300 0.908278 1.37445 1.16869 3.45142
64400 0.850369 1.33993 1.06257 3.25287
64500 0.722724 1.20924 1.05187 2.98383
64600 0.780606 1.22895 1.1458 3.15535
64700 0.816495 1.16346 1.16196 3.14192
64800 0.868741 1.18832 1.18122 3.23828
64900 0.761872 1.34382 1.0621 3.16779
65000 0.884032 1.38426 1.17738 3.44567
65100 0.849536 1.39029 1.05102 3.29084
65200 0.859074 1.30671 1.10782 3.27361
65300 0.662109 1.36054 1.03383 3.05648
65400 0.914073 1.34551 1.25068 3.51027
65500 0.893904 1.49355 1.26674 3.6542
65600 0.822629 1.36414 1.21447 3.40124
65700 0.829002 1.43574 1.20649 3.47123
65800 0.965018 1.39996 1.19992 3.56489
65900 0.855831 1.3057 0.975437 3.13696
66000 0.773917 1.19859 1.07616 3.04866
66100 0.700575 1.41647 1.12378 3.24082
66200 0.899262 1.37936 1.06374 3.34236
66300 0.823598 1.36435 1.13572 3.32367
66400 0.800004 1.37032 1.15505 3.32537
66500 0.777789 1.35902 1.14099 3.2778
66600 0.801152 1.24306 1.05312 3.09734
66700 0.816936 1.25956 1.02003 3.09653
66800 0.746605 1.33283 1.13134 3.21078
66900 0.783728 1.37859 1.06072 3.22304
67000 0.828002 1.29256 1.12335 3.24391
67100 0.795841 1.31646 1.09148 3.20378
67200 0.826217 1.27729 1.28241 3.38592
67300 0.726867 1.3716 1.18586 3.28432
67400 0.772186 1.25615 1.17977 3.20811
67500 0.757795 1.24032 1.22981 3.22793
67600 0.740881 1.19937 1.08407 3.02431
67700 0.803906 1.33656 1.07709 3.21755
67800 0.810742 1.32598 1.23958 3.3763
67900 1.00992 1.32925 1.03852 3.37768
68000 0.962543 1.45896 0.987334 3.40884
68100 0.945589 1.37341 1.12242 3.44142
68200 0.910963 1.22786 1.13345 3.27227
68300 0.846116 1.25635 1.02418 3.12664
68400 0.865878 1.2747 1.22225 3.36283
68500 0.879456 1.34664 1.13062 3.35672
68600 0.968673 1.33844 1.16004 3.46716
68700 0.916173 1.29357 0.98197 3.19172
68800 0.771105 1.14453 1.0783 2.99393
68900 0.827415 1.22911 1.11621 3.17273
69000 0.890985 1.29771 1.13089 3.31959
69100 0.902986 1.45076 1.07672 3.43046
69200 1.02477 1.23111 1.12225 3.37812
69300 0.887005 1.31273 1.15425 3.35398
69400 0.981934 1.3083 1.03751 3.32774
69500 0.863118 1.42562 1.02304 3.31178
69600 0.921748 1.44966 1.20259 3.574
69700 0.843565 1.33843 1.13152 3.31352
69800 0.984147 1.41249 1.25708 3.65372
69900 1.02016 1.48599 1.25673 3.76288
70000 0.953454 1.27831 1.13699 3.36876
70100 0.90113 1.2293 1.15562 3.28605
70200 0.961741 1.30748 1.23311 3.50234
70300 0.952761 1.30313 0.998685 3.25458
70400 0.900919 1.29506 1.09616 3.29214
70500 0.892716 1.17065 1.22208 3.28545
70600 0.888571 1.16513 1.27832 3.33202
70700 0.936348 1.29173 1.25506 3.48313
70800 0.855217 1.24638 1.23373 3.33533
70900 0.90038 1.34545 1.10923 3.35506
71000 0.937849 1.29374 1.26937 3.50095
71100 0.933926 1.24573 1.27399 3.45365
71200 0.928186 1.19328 1.27261 3.39409
71300 0.947704 1.21658 1.30056 3.46484
71400 0.980702 1.20694 1.13507 3.32271
71500 1.00897 1.24109 1.27227 3.52233
71600 1.10309 1.24523 1.24253 3.59085
71700 1.04978 1.38833 1.08263 3.52074
71800 0.989531 1.36415 1.18166 3.53535
71900 1.05377 1.419 1.34414 3.81691
72000 1.01557 1.46063 1.11153 3.58773
72100 1.17324 1.42987 1.17001 3.77312
72200 1.11778 1.40055 1.16941 3.68774
72300 1.12498 1.405 1.25337 3.78335
72400 1.18036 1.49821 1.41817 4.09674
72500 1.0912 1.44272 1.37718 3.9111
72600 0.998434 1.49164 1.38596 3.87603
72700 1.02487 1.42412 1.33094 3.77994
72800 1.0643 1.52414 1.22697 3.81541
72900 0.998056 1.54774 1.11946 3.66525
73000 1.1129 1.47979 1.16863 3.76133
73100 1.11719 1.47391 1.14028 3.73139
73200 1.14003 1.33005 1.15828 3.62837
73300 1.10878 1.38637 1.05928 3.55443
73400 1.17037 1.40458 1.04717 3.62213
73500 1.14946 1.45122 1.18842 3.7891
73600 1.251 1.48161 1.14082 3.87343
73700 1.11176 1.25868 1.20392 3.57436
73800 1.25639 1.30679 1.26576 3.82894
73900 1.1192 1.28331 1.15258 3.5551
74000 1.20102 1.22183 1.19294 3.61579
74100 1.25208 1.29007 1.30487 3.84703
74200 1.36507 1.37843 1.33481 4.07832
74300 1.40176 1.4643 1.32193 4.18799
74400 1.48365 1.48929 1.44961 4.42256
74500 1.40164 1.4245 1.42731 4.25345
74600 1.22491 1.4326 1.55045 4.20796
74700 1.30569 1.43136 1.73686 4.47391
74800 1.2176 1.49788 1.60648 4.32196
74900 1.20935 1.60635 1.66818 4.48387
75000 1.17121 1.53158 1.48233 4.18513
75100 1.18482 1.48911 1.5352 4.20913
75200 1.27175 1.45477 1.70556 4.43207
75300 1.21835 1.38473 1.69529 4.29837
75400 1.18912 1.36935 1.56043 4.1189
75500 1.18525 1.35974 1.48746 4.03245
75600 1.33541 1.45472 1.6191 4.40923
75700 1.22295 1.43892 1.57877 4.24064
75800 1.16951 1.26367 1.46587 3.89906
75900 1.1781 1.34377 1.61766 4.13953
76000 1.16954 1.3966 1.58609 4.15223
76100 1.4036 1.64084 1.51307 4.55752
76200 1.35024 1.48043 1.51839 4.34906
76300 1.31648 1.48009 1.41921 4.21579
76400 1.23088 1.44763 1.44754 4.12604
76500 1.28034 1.61299 1.41435 4.30768
76600 1.18453 1.55217 1.53988 4.27658
76700 1.22446 1.64253 1.60697 4.47397
76800 1.13441 1.58632 1.74088 4.46161
76900 1.18511 1.5607 1.69855 4.44437
77000 1.14035 1.59213 1.77719 4.50968
77100 1.20911 1.55359 1.52079 4.28349
77200 1.35769 1.49819 1.60983 4.4657
77300 1.22639 1.52213 1.69799 4.44651
77400 1.20753 1.53645 1.64104 4.38502
77500 1.29474 1.47902 1.66117 4.43494
77600 1.24555 1.57554 1.74462 4.56571
77700 1.37138 1.6376 1.86333 4.87231
77800 1.33227 1.74203 1.85233 4.92663
77900 1.2921 1.6738 2.00564 4.97154
78000 1.34078 1.75157 1.93238 5.02473
78100 1.1757 1.70437 1.85928 4.73935
78200 1.18197 1.80398 1.96206 4.94801
78300 1.30293 1.84499 1.99758 5.1455
78400 1.33449 1.94072 1.95343 5.22864
78500 1.22287 1.7238 1.98136 4.92803
78600 1.27292 1.84886 1.97057 5.09235
78700 1.30713 1.98429 1.89815 5.18957
78800 1.38018 1.9089 1.80745 5.09652
78900 1.36173 2.02867 1.74926 5.13967
79000 1.32412 1.762 1.74978 4.83589
79100 1.39572 1.78969 1.81361 4.99901
79200 1.31932 1.86058 1.85178 5.03168
79300 1.32525 1.85019 1.83375 5.00919
79400 1.38982 1.94677 1.91559 5.25218
79500 1.27373 1.82262 2.03075 5.1271
79600 1.32227 1.84236 1.94042 5.10505
79700 1.40884 1.9426 1.95881 5.31024
79800 1.36833 1.80265 1.93182 5.1028
79900 1.29312 1.81686 1.95389 5.06387
80000 1.22014 1.79386 1.89266 4.90666
80100 1.31202 1.85358 1.84576 5.01136
80200 1.39407 1.95447 1.81731 5.16584
80300 1.42634 1.95508 1.8403 5.22172
80400 1.3039 1.87083 1.78343 4.95816
80500 1.35892 2.16806 1.86128 5.38826
80600 1.28992 2.04383 2.02803 5.36178
80700 1.33495 2.10728 2.18068 5.62291
80800 1.43448 2.16069 2.06703 5.6622
80900 1.32177 1.94265 2.14619 5.41062
81000 1.4629 2.07745 2.05511 5.59545
81100 1.47477 1.98091 2.17247 5.62815
81200 1.47714 2.11843 2.32465 5.92022
81300 1.42882 2.01581 2.08032 5.52495
81400 1.63497 2.11631 2.12684 5.87812
81500 1.44493 2.07043 2.29331 5.80867
81600 1.42367 2.27535 2.28573 5.98474
81700 1.45128 2.3054 2.44242 6.1991
81800 1.63491 2.22818 2.15152 6.01461
81900 1.48026 2.36418 2.37065 6.2151
82000 1.58205 2.1429 2.16516 5.8901
82100 1.50309 2.26832 2.334 6.10542
82200 1.3973 2.42402 2.18284 6.00416
82300 1.43716 2.26156 2.05388 5.7526
82400 1.47349 2.14712 2.089 5.70961
82500 1.41735 2.31726 2.16798 5.90259
82600 1.5333 2.41027 2.37332 6.31689
82700 1.76884 2.45865 2.29702 6.5245
82800 1.49236 2.46269 2.19801 6.15306
82900 1.58862 2.35735 2.15737 6.10334
83000 1.65304 2.45395 2.3455 6.45249
83100 1.6815 2.43431 2.38725 6.50306
83200 1.77713 2.4355 2.45243 6.66506
83300 1.81588 2.5687 2.54576 6.93034
83400 1.85187 2.69025 2.56611 7.10823
83500 1.85778 2.44609 2.31939 6.62326
83600 1.84497 2.59434 2.36526 6.80457
83700 1.68389 2.6983 2.27557 6.65776
83800 1.65828 2.25122 2.45124 6.36075
83900 1.67638 2.28626 2.48545 6.4481
84000 1.49875 2.21579 2.43817 6.1527
84100 1.55204 2.36044 2.38555 6.29804
84200 1.77609 2.69426 2.53445 7.00481
84300 1.70614 2.69203 2.58907 6.98725
84400 1.73574 2.62916 2.3754 6.7403
84500 1.66669 2.45945 2.43154 6.55769
84600 1.68085 2.32119 2.42679 6.42883
84700 1.60804 2.35945 2.43795 6.40544
84800 1.68399 2.4553 2.28461 6.42391
84900 1.73966 2.46536 2.43752 6.64254
85000 1.73392 2.34265 2.31639 6.39296
85100 1.75178 2.47804 2.31715 6.54697
85200 1.72303 2.34128 2.28322 6.34752
85300 1.76652 2.41343 2.36231 6.54226
85400 1.67185 2.49849 2.3445 6.51485
85500 1.75017 2.44162 2.24548 6.43727
85600 1.6692 2.46719 2.42616 6.56254
85700 1.76501 2.53779 2.31273 6.61552
85800 1.71782 2.48951 2.23709 6.44442
85900 1.75534 2.52374 2.28 6.55908
86000 1.74398 2.48144 2.29099 6.51641
86100 1.60168 2.45254 2.41306 6.46728
86200 1.74803 2.44493 2.45865 6.65161
86300 1.74421 2.41147 2.73823 6.89391
86400 1.44627 2.58374 2.3693 6.39931
86500 1.59704 2.65945 2.42187 6.67835
86600 1.68775 2.79392 2.39879 6.88046
86700 1.78874 2.68582 2.38058 6.85514
86800 1.71462 2.59498 2.67916 6.98877
86900 1.766 2.70423 2.51783 6.98806
87000 1.89418 2.66117 2.73974 7.2951
87100 1.72495 2.58031 2.58573 6.89099
87200 1.92434 2.59049 2.60393 7.11876
87300 1.94153 2.36876 2.79835 7.10865
87400 2.08343 2.85748 2.79738 7.73828
87500 2.13823 2.75061 2.67892 7.56776
87600 2.03663 2.79105 2.84989 7.67756
87700 1.95434 2.60365 2.74736 7.30536
87800 1.88739 2.6858 2.68216 7.25535
87900 1.96165 2.57989 2.77763 7.31918
88000 1.87301 2.66248 2.80031 7.3358
88100 2.11898 2.82678 2.60508 7.55084
88200 1.93617 2.75486 2.63078 7.3218
88300 2.0858 2.55382 2.87657 7.51618
88400 2.02927 2.61342 2.6527 7.29538
88500 2.01785 2.81443 2.815 7.64727
88600 2.10762 2.70898 2.75029 7.5669
88700 2.2352 2.80142 2.77578 7.8124
88800 2.13615 2.88777 2.87614 7.90006
88900 2.19028 2.84108 2.6878 7.71916
89000 2.17324 2.78006 2.96271 7.91601
89100 2.33609 2.78473 2.9898 8.11061
89200 2.06143 2.90984 2.79531 7.76658
89300 2.10146 3.14767 2.76049 8.00961
89400 2.07715 2.96831 2.90025 7.94571
89500 2.18988 2.85322 2.70359 7.74668
89600 2.19433 2.76163 2.93963 7.89558
89700 2.08066 2.93709 3.06786 8.08561
89800 2.05407 3.13114 3.11169 8.2969
89900 2.27042 3.01759 2.93783 8.22583
90000 2.35248 2.97438 2.76997 8.09683
90100 2.13383 3.05119 2.81557 8.00059
90200 2.10179 3.14167 2.93733 8.1808
90300 2.11785 3.13636 2.89682 8.15104
90400 2.01783 3.1774 3.15815 8.35338
90500 2.13279 2.95451 3.17465 8.26195
90600 2.10442 2.90198 2.87738 7.88378
90700 2.03948 2.98111 3.08885 8.10945
90800 2.11824 3.04436 2.93295 8.09555
90900 1.92526 2.82287 2.98625 7.73439
91000 2.04727 2.7939 3.20093 8.0421
91100 1.82178 2.99634 2.93716 7.75528
91200 2.02257 2.89727 2.8793 7.79914
91300 2.09924 3.03251 2.88545 8.01719
91400 2.07032 3.02012 3.07559 8.16604
91500 2.16481 2.89635 3.08606 8.14722
91600 2.00625 3.15355 3.1919 8.3517
91700 1.9137 3.08927 3.24824 8.2512
91800 2.07939 3.13413 3.0116 8.22512
91900 2.00544 3.12073 2.95576 8.08192
92000 2.00442 3.05912 2.93835 8.00189
92100 2.01405 2.80593 2.97601 7.79599
92200 2.13104 2.97757 3.07109 8.1797
92300 1.80664 2.98397 2.97635 7.76695
92400 1.99672 2.97895 3.08223 8.0579
92500 2.06289 3.11288 2.95933 8.13509
92600 2.09971 3.03771 2.88692 8.02434
92700 2.10562 3.10558 3.09117 8.30238
92800 2.168 3.1745 3.18854 8.53104
92900 1.9741 3.20312 3.27991 8.45713
93000 2.08405 3.07816 3.11338 8.2756
93100 2.12965 3.05392 3.34003 8.5236
93200 2.20989 3.15118 3.11403 8.47509
93300 2.38163 3.37144 2.99135 8.74442
93400 2.10865 3.03346 2.86091 8.00303
93500 2.26954 3.29221 2.85984 8.42159
93600 2.21864 3.12447 3.1076 8.45071
93700 2.23176 3.17928 2.79743 8.20847
93800 2.2259 3.32343 2.90835 8.45768
93900 2.28296 3.18517 2.86832 8.33646
94000 2.29995 3.01917 2.79739 8.11651
94100 2.43214 3.22142 2.99077 8.64433
94200 2.20489 3.22601 2.91319 8.34408
94300 2.25039 3.18165 2.95786 8.3899
94400 2.39248 3.34792 2.86777 8.60816
94500 2.17392 3.11373 2.95581 8.24347
94600 2.3797 3.25515 2.68879 8.32364
94700 2.55388 3.41787 3.09238 9.06413
94800 2.49352 3.34873 3.18232 9.02457
94900 2.40182 3.25928 3.23911 8.90021
95000 2.44406 3.03221 3.01159 8.48786
95100 2.54759 2.91127 2.98327 8.44214
95200 2.50914 3.0381 3.01904 8.56629
95300 2.50668 3.28968 3.06624 8.8626
95400 2.4925 3.20431 3.03477 8.73158
95500 2.06995 3.21649 2.87875 8.16519
95600 2.30966 3.33367 2.97014 8.61347
95700 2.44901 3.31321 3.12209 8.8843
95800 2.35658 3.45414 3.07318 8.8839
95900 2.43009 3.31503 3.28382 9.02894
96000 2.36593 3.23225 3.17152 8.7697
96100 2.36117 3.16836 2.93691 8.46645
96200 2.38733 3.09511 2.84706 8.3295
96300 2.37822 2.98863 2.89371 8.26056
96400 2.55821 3.18832 2.92105 8.66757
96500 2.32 3.33153 3.00877 8.6603
96600 2.44994 3.14855 2.9074 8.50589
96700 2.54349 3.07243 3.09105 8.70697
96800 2.42417 3.14845 3.01607 8.58869
96900 2.4752 3.24568 2.95388 8.67475
97000 2.39797 3.44951 3.12494 8.97242
97100 2.34205 3.35431 3.0524 8.74877
97200 2.28915 3.26068 3.10266 8.6525
97300 2.21808 3.34713 2.96019 8.52539
97400 2.26814 3.0871 2.79777 8.15301
97500 2.40031 3.38909 3.32135 9.11075
97600 2.34244 3.27804 3.11902 8.7395
97700 2.21147 3.19049 3.02786 8.42982
97800 2.22503 3.35118 2.8498 8.42601
97900 2.18934 3.15947 2.99025 8.33906
98000 2.26613 3.18173 3.00399 8.45186
98100 2.36517 3.21305 2.98812 8.56635
98200 2.14176 3.45867 3.01537 8.61581
98300 2.03808 3.29988 2.96414 8.3021
98400 2.24701 3.28184 3.07936 8.60821
98500 2.25409 3.22909 2.97942 8.4626
98600 2.20107 3.1823 2.87564 8.25901
98700 2.16682 3.29225 2.96409 8.42316
98800 2.35709 3.21699 3.03416 8.60825
98900 2.41976 3.34006 3.2168 8.97662
99000 2.43607 3.31043 2.96559 8.71209
99100 2.39468 3.18804 2.9686 8.55132
99200 2.2915 3.00444 3.3629 8.65885
99300 2.13318 3.27531 3.33944 8.74793
99400 2.27069 3.19869 3.2995 8.76888
99500 2.34144 3.34968 2.92176 8.61288
99600 2.2012 3.33112 2.78529 8.31761
99700 2.28203 3.33559 3.09865 8.71627
99800 2.24583 3.30468 3.06299 8.6135
99900 2.13155 3.31731 3.02387 8.47273
100000 2.25276 3.24617 3.17032 8.66925
100100 2.23798 3.33991 3.09237 8.67027
100200 2.21876 3.48898 3.00629 8.71403
100300 2.27432 3.27263 3.24003 8.78698
100400 2.23256 3.35042 3.21292 8.7959
100500 2.33962 3.43327 3.01077 8.78366
100600 2.34909 3.5016 3.07014 8.92083
100700 2.35834 3.25635 3.00514 8.61983
100800 2.30224 3.1871 3.09165 8.58099
100900 2.4754 3.20424 3.09681 8.77645
101000 2.37789 3.21627 3.01996 8.61412
101100 2.32765 3.28422 3.19814 8.81002
101200 2.27662 3.158 3.00028 8.4349
101300 2.38553 2.99364 3.08053 8.4597
101400 2.35634 2.99799 3.19783 8.55216
101500 2.23551 3.01951 3.15906 8.41408
101600 2.2901 3.02585 3.1192 8.43515
101700 2.31415 3.11099 3.09189 8.51703
101800 2.24499 3.07579 3.158 8.47878
101900 2.08445 3.02266 3.15015 8.25726
102000 2.3998 3.24464 3.21348 8.85793
102100 2.22825 3.33849 3.1321 8.69884
102200 2.16893 3.26286 2.97613 8.40792
102300 2.19469 3.25243 3.15963 8.60676
102400 2.42118 3.30985 2.91574 8.64677
102500 2.49107 3.32077 2.97418 8.78602
102600 2.30256 3.17798 3.0148 8.49534
102700 2.0847 3.31596 3.22668 8.62734
102800 2.02052 3.39767 3.31286 8.73105
102900 2.29554 3.45057 2.97653 8.72263
103000 2.16658 3.34934 2.99823 8.51415
103100 2.25191 3.09469 3.32459 8.67119
103200 2.35001 3.43227 3.28048 9.06277
103300 2.4519 3.15373 3.24281 8.84844
103400 2.55416 3.37054 3.31167 9.23636
103500 2.34697 3.08004 3.35264 8.77966
103600 2.26739 3.21026 3.22906 8.70671
103700 2.46942 3.20693 3.29327 8.96963
103800 2.34684 3.20104 3.32642 8.87431
103900 2.21491 3.3161 3.08339 8.6144
104000 2.42703 3.2154 3.25334 8.89578
104100 2.3969 3.26893 2.99061 8.65644
104200 2.41842 3.40126 3.12789 8.94757
104300 2.48559 3.29818 3.07185 8.85562
104400 2.59244 3.38299 3.30555 9.28098
104500 2.41431 3.29695 3.20542 8.91667
104600 2.29143 3.30019 3.11275 8.70437
104700 2.24337 3.42167 2.93592 8.60096
104800 2.64215 3.27101 2.96677 8.87993
104900 2.47905 3.14213 2.92135 8.54253
105000 2.39568 3.02944 3.20507 8.63018
105100 2.346 3.38804 2.891 8.62503
105200 2.63621 3.15898 2.7732 8.56839
105300 2.33261 2.99522 2.90399 8.23182
105400 2.41895 3.3666 2.95097 8.73652
105500 2.34135 3.18639 3.13116 8.65889
105600 2.3219 3.31917 3.03116 8.67223
105700 2.39013 3.32337 3.17759 8.89109
105800 2.39967 3.43943 3.18502 9.02411
105900 2.36397 3.2513 3.39069 9.00596
106000 2.46848 2.9988 3.27691 8.74419
106100 2.34458 3.27369 3.01793 8.6362
106200 2.34995 3.25968 3.24789 8.85752
106300 2.407 3.26022 3.19521 8.86243
106400 2.32368 3.17258 3.14945 8.64571
106500 2.44323 2.98948 3.12156 8.55427
106600 2.33542 3.29465 2.9834 8.61347
106700 2.27915 3.22484 3.1124 8.61639
106800 2.23772 3.30772 3.23419 8.77963
106900 2.11013 3.14896 3.12799 8.38708
107000 2.17422 3.16897 3.30508 8.64826
107100 2.40835 3.28 3.07343 8.76177
107200 2.23768 3.15922 2.97542 8.37232
107300 2.41687 3.19723 3.06926 8.68336
107400 2.51552 3.29915 2.89802 8.71269
107500 2.39689 3.34542 3.1458 8.88812
107600 2.37139 3.33436 3.16598 8.87173
107700 2.3499 3.34505 3.11983 8.81478
107800 2.18362 3.4996 2.89923 8.58246
107900 2.17441 3.64827 2.9341 8.75678
108000 2.25562 3.18537 2.93476 8.37575
108100 2.19282 3.39998 3.00057 8.59337
108200 2.32612 3.31274 3.04079 8.67965
108300 2.14937 3.18994 3.06964 8.40895
108400 2.27542 3.33592 2.9977 8.60903
108500 2.47354 3.42633 3.06841 8.96828
108600 2.29726 2.9981 2.98822 8.28359
108700 2.43014 3.28434 3.21486 8.92934
108800 2.50437 3.34396 3.2991 9.14744
108900 2.41198 3.12098 3.27893 8.81189
109000 2.41965 3.06442 2.96845 8.45252
109100 2.36935 3.04806 3.16733 8.58474
109200 2.51294 3.17266 3.2231 8.90869
109300 2.69214 3.28885 3.08916 9.07015
109400 2.63069 3.28144 3.26562 9.17775
109500 2.37147 3.13778 3.35207 8.86132
109600 2.2224 3.38348 2.98746 8.59333
109700 2.36095 3.38909 2.98388 8.73392
109800 2.10061 3.2399 3.10264 8.44315
109900 2.27527 3.19193 3.13273 8.59994
110000 2.28622 3.3868 3.39771 9.07073
110100 2.26086 3.19264 3.32402 8.77752
110200 2.22898 3.36505 3.18657 8.7806
110300 2.36464 3.36739 3.37199 9.10402
110400 2.1351 3.20082 3.2606 8.59651
110500 2.29977 3.17134 3.19981 8.67092
110600 2.52948 3.26801 3.45168 9.24917
110700 2.4228 3.39285 3.31431 9.12997
110800 2.38453 3.14856 3.1791 8.71219
110900 2.19121 3.63127 3.26542 9.08791
111000 2.3175 3.59877 3.15247 9.06874
111100 2.35177 3.32151 2.89609 8.56937
111200 2.49377 3.23646 2.87306 8.60329
111300 2.41849 3.10806 3.18697 8.71352
111400 2.5255 3.14461 2.92941 8.59953
111500 2.44021 3.31813 2.90547 8.66381
111600 2.2469 3.22952 2.63674 8.11316
111700 2.39383 3.25632 2.90623 8.55638
111800 2.46391 3.06493 3.02914 8.55798
111900 2.5153 3.27663 2.8554 8.64732
112000 2.58039 3.09411 2.99277 8.66726
112100 2.35481 3.27411 2.96412 8.59303
112200 2.28586 3.2738 3.06782 8.62748
112300 2.21129 3.50297 2.86385 8.57811
112400 2.47131 3.29646 3.00996 8.77773
112500 2.36648 3.48018 3.04096 8.88762
112600 2.27547 3.34175 3.08606 8.70329
112700 2.45373 3.23262 3.1031 8.78945
112800 2.36381 3.27015 3.02948 8.66344
112900 2.31372 3.15255 3.16272 8.62898
113000 2.39922 3.27654 3.29485 8.97061
113100 2.40431 3.31618 3.07265 8.79313
113200 2.48078 3.36721 2.96533 8.81332
113300 2.32501 3.16004 2.99862 8.48367
113400 2.43183 2.96169 3.07584 8.46936
113500 2.11017 3.11583 3.07745 8.30345
113600 2.2048 3.27699 3.1156 8.59738
113700 2.38427 3.00668 3.20556 8.59652
113800 2.29467 3.12029 3.40753 8.8225
113900 2.32911 2.93503 3.27691 8.54105
114000 2.38671 3.12802 3.57063 9.08536
114100 2.32799 3.0235 3.67312 9.02461
114200 2.48778 3.10761 3.37775 8.97314
114300 2.37367 2.83745 3.26831 8.47943
114400 2.52151 2.85724 3.12109 8.49983
114500 2.27923 3.13916 3.30901 8.7274
114600 2.46375 3.10838 3.35945 8.93159
114700 2.53145 3.09707 3.28188 8.91039
114800 2.39261 3.01392 3.23765 8.64417
114900 2.28001 3.09311 3.17052 8.54364
115000 2.49464 3.10108 3.2088 8.80451
115100 2.5614 2.98179 3.6407 9.18389
115200 2.57151 3.06355 3.51282 9.14787
115300 2.59526 2.84422 3.23952 8.679
115400 2.4696 2.9484 3.11561 8.53361
115500 2.56154 3.08477 3.12463 8.77094
115600 2.41642 2.81161 3.18291 8.41093
115700 2.32082 2.90304 3.35311 8.57698
115800 2.62872 3.0312 3.44053 9.10045
115900 2.42765 3.01548 3.35312 8.79625
116000 2.51525 3.08237 3.28503 8.88265
116100 2.5238 3.15912 3.69812 9.38104
116200 2.39341 3.00554 3.23983 8.63879
116300 2.58131 2.99624 3.18789 8.76544
116400 2.62188 2.99107 3.35472 8.96766
116500 2.53466 2.97394 3.42457 8.93318
116600 2.58456 2.87066 3.25658 8.71179
116700 2.60018 2.96603 3.32165 8.88786
116800 2.56634 2.94411 3.23295 8.74339
116900 2.74573 3.03476 3.06762 8.84811
117000 2.70809 3.05088 3.08689 8.84587
117100 2.69794 3.14277 3.08811 8.92883
117200 2.79733 3.24818 3.22019 9.2657
117300 2.82644 3.18459 3.17831 9.18934
117400 2.98062 3.43851 3.04841 9.46755
117500 2.97232 3.19232 3.25932 9.42397
117600 2.83935 3.39822 3.26294 9.50051
117700 2.76274 3.33135 3.22413 9.31823
117800 2.97298 3.37359 3.21424 9.56081
117900 2.76426 3.36747 3.29035 9.42209
118000 2.69675 3.42418 3.27189 9.39281
118100 2.73863 3.33419 3.50548 9.5783
118200 2.91567 3.09057 3.49064 9.49688
118300 2.89239 3.01931 3.47882 9.39052
118400 2.83364 3.09698 3.45726 9.38789
118500 2.79515 3.13678 3.38517 9.3171
118600 2.70941 3.13799 3.47051 9.31791
118700 2.89754 3.06886 3.41709 9.38348
118800 2.7746 3.05102 3.49935 9.32496
118900 2.934 2.93882 3.2283 9.10112
119000 2.80647 3.16883 3.0414 9.0167
119100 2.73098 3.26512 3.24993 9.24603
119200 2.88735 3.40022 3.21623 9.5038
119300 2.83075 3.54095 2.99251 9.3642
119400 2.7787 3.61474 3.15887 9.55231
119500 2.87104 3.39664 3.15761 9.4253
119600 2.819 3.37738 3.26001 9.45639
119700 2.75458 3.44411 3.25239 9.45107
119800 2.7183 3.28622 3.26024 9.26476
119900 2.63952 3.35847 3.27814 9.27613
120000 2.78041 3.29515 3.34155 9.41711
120100 2.72774 3.36459 3.29062 9.38295
120200 2.71755 3.3636 3.49855 9.5797
120300 2.6475 3.24678 3.75411 9.6484
120400 2.74373 3.36676 3.28725 9.39774
120500 2.74739 3.39947 3.26533 9.41219
120600 3.01928 3.43778 3.29766 9.75473
120700 2.88745 3.54724 3.29578 9.73048
120800 2.6626 3.2405 3.42246 9.32557
