# step msd_x msd_y msd_z msd_total (Ang^2)
# TimeStep c_msd_Na[1] c_msd_Na[2] c_msd_Na[3] c_msd_Na[4]
120700 0.306873 0.208697 0.204689 0.720258
120800 0.335561 0.265789 0.212039 0.813389
120900 0.267635 0.267241 0.15903 0.693906
121000 0.218839 0.22228 0.147506 0.588625
121100 0.259446 0.211731 0.1873 0.658477
121200 0.237741 0.246835 0.177175 0.661751
121300 0.322864 0.264821 0.242412 0.830097
121400 0.251708 0.284834 0.198009 0.734551
121500 0.257869 0.236749 0.218876 0.713494
121600 0.197505 0.285265 0.164193 0.646963
121700 0.183158 0.298746 0.188466 0.67037
121800 0.208017 0.280664 0.230268 0.718948
121900 0.249498 0.272546 0.235005 0.75705
122000 0.250522 0.291317 0.231573 0.773412
122100 0.247464 0.286001 0.199303 0.732767
122200 0.191206 0.227599 0.236177 0.654982
122300 0.190845 0.213304 0.259215 0.663364
122400 0.193018 0.213806 0.259553 0.666377
122500 0.24367 0.262814 0.217106 0.72359
122600 0.217921 0.187134 0.245731 0.650786
122700 0.226667 0.240342 0.133432 0.600441
122800 0.233424 0.257012 0.179208 0.669645
122900 0.231295 0.237401 0.209179 0.677876
123000 0.23488 0.21633 0.18326 0.634469
123100 0.267266 0.280256 0.192159 0.739682
123200 0.247009 0.216475 0.192438 0.655922
123300 0.229753 0.220361 0.182905 0.63302
123400 0.206715 0.273936 0.183452 0.664104
123500 0.201335 0.267253 0.168367 0.636955
123600 0.234834 0.261282 0.186939 0.683055
123700 0.232256 0.299837 0.214506 0.746599
123800 0.239235 0.295737 0.203607 0.73858
123900 0.204297 0.303479 0.208326 0.716102
124000 0.268924 0.318673 0.253553 0.84115
124100 0.23946 0.259119 0.259545 0.758123
124200 0.234659 0.262685 0.228358 0.725702
124300 0.259155 0.278054 0.219634 0.756843
124400 0.249676 0.250144 0.247674 0.747494
124500 0.287499 0.265709 0.258408 0.811615
124600 0.268357 0.232741 0.194798 0.695895
124700 0.233373 0.255474 0.193549 0.682396
124800 0.240218 0.272687 0.210665 0.72357
124900 0.216423 0.3103 0.213607 0.74033
125000 0.271899 0.25385 0.188257 0.714005
125100 0.276923 0.223741 0.196632 0.697295
125200 0.261958 0.220419 0.210384 0.692761
125300 0.185053 0.256001 0.214738 0.655792
125400 0.191125 0.207153 0.184281 0.582559
125500 0.21716 0.229738 0.179927 0.626826
125600 0.161115 0.228939 0.20369 0.593745
125700 0.226716 0.344484 0.259112 0.830312
125800 0.23396 0.278992 0.25562 0.768571
125900 0.253455 0.275494 0.224043 0.752992
126000 0.283186 0.273996 0.253762 0.810944
126100 0.240237 0.284062 0.21218 0.736479
126200 0.270318 0.274059 0.244576 0.788953
126300 0.263024 0.213045 0.205987 0.682056
126400 0.293724 0.274256 0.242497 0.810478
126500 0.257599 0.224357 0.188417 0.670373
126600 0.302958 0.251392 0.225942 0.780292
126700 0.241669 0.256434 0.191778 0.689882
126800 0.263237 0.202231 0.211737 0.677204
126900 0.272727 0.235303 0.134809 0.642839
127000 0.296962 0.241318 0.196445 0.734725
127100 0.25159 0.176824 0.17228 0.600693
127200 0.25449 0.224486 0.187356 0.666332
127300 0.266792 0.275451 0.201641 0.743884
127400 0.282633 0.293866 0.20639 0.782888
127500 0.273816 0.247042 0.203152 0.72401
127600 0.275978 0.258734 0.204493 0.739205
127700 0.260983 0.251866 0.212541 0.725389
127800 0.326371 0.234961 0.197961 0.759293
127900 0.260418 0.225147 0.224764 0.710329
128000 0.269938 0.159719 0.191486 0.621144
128100 0.324568 0.220639 0.186016 0.731223
128200 0.286655 0.21337 0.181235 0.681259
128300 0.24931 0.288669 0.2146 0.752579
128400 0.248128 0.259943 0.214786 0.722857
128500 0.278392 0.275852 0.19771 0.751954
128600 0.276689 0.259419 0.176494 0.712603
128700 0.239425 0.226537 0.151534 0.617496
128800 0.27003 0.220908 0.192327 0.683265
128900 0.294794 0.282788 0.187661 0.765244
129000 0.304704 0.248399 0.209902 0.763004
129100 0.217638 0.240653 0.174815 0.633106
129200 0.278839 0.321542 0.179494 0.779875
129300 0.299363 0.260782 0.203777 0.763922
129400 0.32485 0.281665 0.185071 0.791586
129500 0.318912 0.247476 0.201398 0.767786
129600 0.321643 0.283365 0.240909 0.845918
129700 0.271487 0.262492 0.194187 0.728166
129800 0.341859 0.326029 0.160358 0.828246
129900 0.306192 0.270986 0.168335 0.745513
130000 0.302508 0.274278 0.164524 0.74131
130100 0.31268 0.258106 0.197545 0.768331
130200 0.306726 0.228033 0.187143 0.721901
130300 0.278236 0.225142 0.1773 0.680677
130400 0.315469 0.23642 0.171219 0.723108
130500 0.337315 0.204644 0.218035 0.759994
130600 0.296844 0.202377 0.241346 0.740567
130700 0.295211 0.207374 0.219523 0.722108
130800 0.275446 0.306826 0.164464 0.746736
130900 0.3102 0.20838 0.179422 0.698002
131000 0.237629 0.194526 0.202665 0.634819
131100 0.276797 0.238272 0.207983 0.723052
131200 0.228501 0.211199 0.186355 0.626055
131300 0.254526 0.261729 0.203791 0.720046
131400 0.266242 0.215262 0.127921 0.609425
131500 0.244338 0.203591 0.172255 0.620184
131600 0.243653 0.245728 0.274947 0.764328
131700 0.289898 0.229124 0.225514 0.744536
131800 0.233064 0.260218 0.20342 0.696701
131900 0.259562 0.17109 0.163656 0.594308
132000 0.219947 0.232337 0.189643 0.641926
132100 0.293529 0.214444 0.179738 0.687711
132200 0.264966 0.193037 0.248922 0.706924
132300 0.212361 0.194822 0.186376 0.593559
132400 0.265021 0.215567 0.224931 0.705519
132500 0.244665 0.204662 0.21089 0.660218
132600 0.268608 0.233942 0.199069 0.701619
132700 0.261202 0.262611 0.231143 0.754956
132800 0.222831 0.274728 0.18187 0.679429
132900 0.266595 0.256953 0.232113 0.755661
133000 0.230335 0.264567 0.217769 0.712671
133100 0.262876 0.256065 0.203283 0.722224
133200 0.204934 0.202649 0.177311 0.584894
133300 0.230654 0.251983 0.174634 0.657272
133400 0.209003 0.224353 0.208422 0.641778
133500 0.27188 0.264272 0.194793 0.730944
133600 0.242187 0.197934 0.20561 0.645732
133700 0.263831 0.219163 0.192754 0.675748
133800 0.247593 0.160339 0.205668 0.6136
133900 0.279534 0.209349 0.211811 0.700694
134000 0.246661 0.24077 0.233004 0.720435
134100 0.249869 0.216429 0.212354 0.678653
134200 0.20009 0.198474 0.210091 0.608654
134300 0.212821 0.188782 0.216499 0.618102
134400 0.232184 0.215541 0.235593 0.683318
134500 0.213938 0.193122 0.241396 0.648456
134600 0.282676 0.234816 0.238133 0.755626
134700 0.214834 0.262238 0.211447 0.688518
134800 0.267541 0.198149 0.196342 0.662032
134900 0.293218 0.193175 0.188489 0.674882
135000 0.247368 0.191391 0.225533 0.664291
135100 0.223763 0.253336 0.188337 0.665436
135200 0.221661 0.251036 0.175156 0.647852
135300 0.26371 0.257825 0.19003 0.711566
135400 0.309813 0.219892 0.195866 0.725571
135500 0.269772 0.244008 0.207938 0.721718
135600 0.265738 0.249151 0.252425 0.767314
135700 0.23618 0.215224 0.216282 0.667685
135800 0.21997 0.209552 0.186197 0.615718
135900 0.252339 0.171124 0.212031 0.635495
136000 0.282382 0.183567 0.179631 0.64558
136100 0.251542 0.174622 0.197759 0.623923
136200 0.229968 0.156128 0.291536 0.677632
136300 0.268935 0.217731 0.19017 0.676836
136400 0.253913 0.222091 0.234583 0.710588
136500 0.277084 0.218952 0.21195 0.707987
136600 0.255839 0.229769 0.167977 0.653586
136700 0.263358 0.169368 0.191463 0.624189
136800 0.332653 0.270031 0.203018 0.805703
136900 0.233231 0.205788 0.20171 0.640729
137000 0.227243 0.219124 0.217411 0.663777
137100 0.246735 0.259094 0.202266 0.708095
137200 0.237792 0.272354 0.206401 0.716548
137300 0.280333 0.256152 0.224269 0.760754
137400 0.219057 0.233751 0.203905 0.656712
137500 0.232713 0.215153 0.197451 0.645317
137600 0.239249 0.218698 0.246564 0.704511
137700 0.206828 0.215456 0.224532 0.646816
137800 0.218359 0.208865 0.175133 0.602357
137900 0.187992 0.204057 0.200112 0.592161
138000 0.204702 0.233109 0.206866 0.644676
138100 0.17353 0.242016 0.200807 0.616353
138200 0.248077 0.220338 0.251075 0.71949
138300 0.186009 0.151162 0.224354 0.561525
138400 0.252322 0.159252 0.1995 0.611073
138500 0.183619 0.227863 0.175798 0.587279
138600 0.218712 0.24623 0.183046 0.647988
138700 0.249346 0.225242 0.171152 0.64574
138800 0.200369 0.245088 0.187191 0.632648
138900 0.283678 0.255553 0.177199 0.71643
139000 0.208003 0.249925 0.172621 0.630548
139100 0.237168 0.212906 0.204308 0.654382
139200 0.257967 0.182372 0.192556 0.632894
139300 0.277836 0.259404 0.24328 0.78052
139400 0.221574 0.264635 0.187071 0.67328
139500 0.247983 0.32036 0.241969 0.810312
139600 0.253119 0.271933 0.221307 0.746358
139700 0.225239 0.215336 0.188771 0.629345
139800 0.258122 0.253951 0.260387 0.772461
139900 0.30399 0.244468 0.183243 0.731702
140000 0.290276 0.291471 0.249427 0.831174
140100 0.299425 0.238469 0.233789 0.771683
140200 0.27908 0.261095 0.211284 0.751459
140300 0.295792 0.242326 0.185127 0.723244
140400 0.264673 0.238337 0.261234 0.764244
140500 0.268084 0.255691 0.206218 0.729993
140600 0.252146 0.303787 0.184585 0.740518
140700 0.216933 0.24254 0.18439 0.643863
140800 0.223012 0.299697 0.242307 0.765017
140900 0.256546 0.27982 0.215767 0.752133
141000 0.2429 0.263912 0.272446 0.779258
141100 0.17164 0.23052 0.158453 0.560613
141200 0.211752 0.242021 0.179644 0.633417
141300 0.213109 0.241351 0.167985 0.622445
141400 0.187669 0.244803 0.182205 0.614676
141500 0.234897 0.293621 0.220109 0.748627
141600 0.239612 0.31576 0.162058 0.717431
141700 0.212059 0.277096 0.157462 0.646618
141800 0.189852 0.310715 0.219012 0.719578
141900 0.209393 0.266337 0.180669 0.6564
142000 0.185846 0.219965 0.155295 0.561106
142100 0.214798 0.214075 0.172614 0.601488
142200 0.228486 0.288995 0.195842 0.713324
142300 0.208979 0.303326 0.193351 0.705657
142400 0.206799 0.268438 0.217758 0.692995
142500 0.191132 0.233845 0.211549 0.636526
142600 0.207032 0.241044 0.184959 0.633035
142700 0.186847 0.22059 0.196412 0.603849
142800 0.224257 0.28304 0.211853 0.71915
142900 0.224402 0.295662 0.206879 0.726944
143000 0.244572 0.274062 0.211137 0.729772
143100 0.233215 0.223397 0.217169 0.673781
143200 0.191663 0.194197 0.21428 0.60014
143300 0.191717 0.222337 0.202878 0.616932
143400 0.208853 0.202407 0.141961 0.553221
143500 0.184124 0.221616 0.20058 0.60632
143600 0.205542 0.237773 0.136853 0.580168
143700 0.176131 0.249392 0.187649 0.613171
143800 0.169965 0.275206 0.173438 0.618608
143900 0.187168 0.287228 0.202487 0.676884
144000 0.208889 0.251177 0.183887 0.643954
144100 0.182631 0.234607 0.156045 0.573283
144200 0.191025 0.257145 0.168784 0.616955
144300 0.247949 0.270542 0.180179 0.69867
144400 0.224791 0.269758 0.19655 0.6911
144500 0.217938 0.221276 0.189159 0.628373
144600 0.221954 0.26724 0.21351 0.702703
144700 0.201738 0.208457 0.172607 0.582802
144800 0.17527 0.212936 0.222686 0.610892
144900 0.216285 0.197441 0.187686 0.601412
145000 0.232643 0.205857 0.243839 0.68234
145100 0.179715 0.173268 0.190555 0.543537
145200 0.219917 0.198952 0.212196 0.631065
145300 0.22092 0.22508 0.221719 0.667719
145400 0.19787 0.257577 0.207187 0.662633
145500 0.197715 0.26197 0.18355 0.643235
145600 0.270248 0.296915 0.265756 0.83292
145700 0.285148 0.248759 0.203736 0.737643
145800 0.171391 0.270299 0.189211 0.630902
145900 0.22034 0.211619 0.220044 0.652003
146000 0.199384 0.248487 0.163462 0.611333
146100 0.1963 0.240687 0.160267 0.597254
146200 0.176468 0.279315 0.193999 0.649782
146300 0.217492 0.243792 0.231416 0.692701
146400 0.227297 0.27822 0.170961 0.676478
146500 0.22851 0.250517 0.16961 0.648636
146600 0.252919 0.322287 0.196392 0.771598
146700 0.169209 0.23324 0.170907 0.573357
146800 0.182224 0.215826 0.198315 0.596364
146900 0.202398 0.238043 0.184644 0.625085
147000 0.214223 0.271074 0.206911 0.692208
147100 0.216072 0.212868 0.199822 0.628762
147200 0.236556 0.193077 0.203137 0.63277
147300 0.233564 0.220475 0.231703 0.685741
147400 0.205362 0.211104 0.237198 0.653663
147500 0.187585 0.158358 0.190487 0.53643
147600 0.183006 0.176724 0.229243 0.588973
147700 0.179547 0.238997 0.224588 0.643132
147800 0.187783 0.191103 0.242611 0.621498
147900 0.189309 0.174611 0.235235 0.599155
148000 0.193121 0.200465 0.227731 0.621318
148100 0.181652 0.286399 0.223058 0.691109
148200 0.189126 0.216737 0.248002 0.653865
148300 0.192262 0.204743 0.21275 0.609755
148400 0.228452 0.243124 0.221231 0.692806
148500 0.207633 0.172188 0.220787 0.600608
148600 0.202801 0.229821 0.242257 0.674879
148700 0.280643 0.201714 0.300285 0.782643
148800 0.279659 0.23693 0.228179 0.744767
148900 0.251771 0.192721 0.206111 0.650603
149000 0.193605 0.195308 0.255802 0.644714
149100 0.214513 0.191631 0.224982 0.631125
149200 0.192409 0.179209 0.214265 0.585883
149300 0.223481 0.225174 0.264758 0.713413
149400 0.259126 0.222083 0.250239 0.731447
149500 0.221974 0.20212 0.220937 0.645031
149600 0.218617 0.210495 0.261888 0.691
149700 0.202729 0.254366 0.201598 0.658692
149800 0.176224 0.213733 0.187722 0.577679
149900 0.210393 0.254032 0.235118 0.699543
150000 0.207184 0.226337 0.227724 0.661245
150100 0.273542 0.227352 0.195722 0.696616
150200 0.227823 0.222056 0.153952 0.603831
150300 0.202445 0.20555 0.140829 0.548824
150400 0.222062 0.204115 0.200819 0.626996
150500 0.283054 0.240435 0.22014 0.743629
150600 0.227802 0.245033 0.207685 0.68052
150700 0.206144 0.247246 0.256666 0.710055
150800 0.21297 0.273515 0.212353 0.698838
150900 0.210161 0.27471 0.212685 0.697556
151000 0.221118 0.220801 0.219209 0.661128
151100 0.22329 0.211601 0.283235 0.718127
151200 0.20853 0.209556 0.217981 0.636067
151300 0.250133 0.227125 0.205568 0.682826
151400 0.245897 0.201219 0.242111 0.689227
151500 0.259105 0.217617 0.243623 0.720346
151600 0.269929 0.210043 0.176083 0.656055
151700 0.284607 0.252388 0.226159 0.763154
151800 0.263981 0.226387 0.191041 0.681409
151900 0.216075 0.210904 0.218229 0.645208
152000 0.283042 0.19627 0.246308 0.72562
152100 0.23111 0.196941 0.232345 0.660396
152200 0.237935 0.180825 0.20612 0.624881
152300 0.240938 0.267484 0.206141 0.714563
152400 0.249347 0.244337 0.219623 0.713307
152500 0.209382 0.19319 0.201151 0.603723
152600 0.220931 0.17717 0.230752 0.628853
152700 0.289036 0.226176 0.204611 0.719823
152800 0.287589 0.210531 0.242361 0.74048
152900 0.266313 0.240493 0.215401 0.722207
153000 0.286666 0.231821 0.225881 0.744368
153100 0.225805 0.207681 0.191654 0.62514
153200 0.209736 0.176597 0.187316 0.573649
153300 0.253602 0.196782 0.21136 0.661743
153400 0.251998 0.285536 0.195013 0.732546
153500 0.257509 0.23688 0.18979 0.68418
153600 0.213069 0.242995 0.234734 0.690798
153700 0.233066 0.246572 0.209014 0.688652
153800 0.243521 0.219017 0.175501 0.638039
153900 0.220559 0.232858 0.192611 0.646027
154000 0.264509 0.264294 0.217181 0.745983
154100 0.337039 0.336288 0.27323 0.946558
154200 0.310875 0.221251 0.229518 0.761645
154300 0.235187 0.282295 0.253403 0.770885
154400 0.260621 0.25248 0.231728 0.74483
154500 0.235905 0.213777 0.193523 0.643205
154600 0.231798 0.296139 0.214321 0.742259
154700 0.254494 0.233364 0.219345 0.707202
154800 0.222836 0.287608 0.242332 0.752776
154900 0.202922 0.190491 0.188411 0.581824
155000 0.264507 0.215799 0.174201 0.654507
155100 0.20294 0.197905 0.194452 0.595297
155200 0.204077 0.208222 0.209827 0.622126
155300 0.233886 0.204356 0.164747 0.602988
155400 0.240837 0.195135 0.194845 0.630816
155500 0.220034 0.184088 0.206305 0.610427
155600 0.270722 0.235687 0.208624 0.715033
155700 0.237312 0.254804 0.201813 0.693929
155800 0.285403 0.293225 0.262438 0.841067
155900 0.233824 0.276963 0.205142 0.71593
156000 0.249633 0.231699 0.288349 0.769681
156100 0.283114 0.232463 0.192762 0.708339
156200 0.227554 0.212192 0.206327 0.646074
156300 0.168209 0.244706 0.249804 0.662719
156400 0.211652 0.230006 0.211473 0.65313
156500 0.234934 0.282236 0.255665 0.772835
156600 0.196192 0.254313 0.261459 0.711963
156700 0.226222 0.23334 0.192962 0.652525
156800 0.263528 0.23208 0.176226 0.671835
156900 0.280969 0.250604 0.230127 0.761699
157000 0.244435 0.248554 0.183218 0.676207
157100 0.231598 0.231993 0.245738 0.70933
157200 0.246514 0.256933 0.204093 0.70754
157300 0.238198 0.243727 0.197677 0.679602
157400 0.23397 0.278976 0.177105 0.690051
157500 0.261559 0.294783 0.272623 0.828966
157600 0.214609 0.280633 0.251633 0.746875
157700 0.209128 0.216716 0.238175 0.66402
157800 0.24832 0.236156 0.208048 0.692523
157900 0.237647 0.273419 0.243357 0.754423
158000 0.263469 0.281408 0.273193 0.81807
158100 0.24945 0.264696 0.251706 0.765852
158200 0.285435 0.274697 0.246711 0.806843
158300 0.207925 0.196708 0.290179 0.694812
158400 0.189294 0.24944 0.269662 0.708397
158500 0.254223 0.322771 0.266234 0.843228
158600 0.248213 0.264914 0.274457 0.787584
158700 0.230928 0.26009 0.242179 0.733196
158800 0.186515 0.213636 0.232045 0.632196
158900 0.215166 0.225544 0.195537 0.636247
159000 0.218855 0.236492 0.222316 0.677664
159100 0.324617 0.231793 0.238385 0.794794
159200 0.263946 0.22596 0.195568 0.685474
159300 0.242839 0.241461 0.188769 0.673069
159400 0.307271 0.29027 0.197736 0.795277
159500 0.257779 0.302696 0.247952 0.808427
159600 0.261028 0.30049 0.22183 0.783349
159700 0.303934 0.325647 0.184529 0.81411
