# step msd_x msd_y msd_z msd_total (Ang^2)
# TimeStep c_msd_Na[1] c_msd_Na[2] c_msd_Na[3] c_msd_Na[4]
120400 22.2223 18.7913 19.6329 60.6465
120500 22.0618 18.8201 19.1501 60.032
120600 21.7597 19.4185 19.5709 60.7492
120700 22.2652 18.4469 19.8891 60.6012
120800 21.5459 19.3898 20.045 60.9807
120900 21.0492 18.6409 19.262 58.9521
121000 20.3359 19.328 19.3591 59.023
121100 21.0494 19.802 19.7834 60.6348
121200 21.5408 20.8817 19.2515 61.6739
121300 21.8217 20.7693 19.5795 62.1705
121400 21.2326 20.3198 19.5027 61.0551
121500 21.1348 20.5128 19.1931 60.8408
121600 21.7876 19.9609 18.769 60.5175
121700 22.4577 20.4415 18.684 61.5833
121800 21.2102 19.8013 18.7934 59.805
121900 21.3694 19.5076 18.6459 59.5229
122000 21.0525 20.2289 18.8599 60.1413
122100 21.3361 20.0918 18.7574 60.1853
122200 21.9542 20.6818 18.4397 61.0757
122300 21.7472 20.0908 18.6302 60.4681
122400 21.9315 19.7536 18.4526 60.1377
122500 22.3816 19.249 18.1071 59.7377
122600 21.898 20.1517 18.4154 60.4651
122700 23.3412 20.2191 18.0166 61.5769
122800 23.6882 20.5689 18.7919 63.049
122900 24.1664 20.4696 17.8964 62.5324
123000 24.0362 20.6429 18.1632 62.8423
123100 23.837 20.6422 18.1192 62.5984
123200 22.8848 20.4918 17.998 61.3746
123300 22.4226 20.3551 17.8672 60.6449
123400 22.8704 20.8275 18.4262 62.1241
123500 22.7018 21.0833 18.1515 61.9366
123600 22.7146 20.9949 18.1184 61.8278
123700 22.7953 20.9338 18.4252 62.1542
123800 22.6716 20.921 18.4479 62.0406
123900 22.6005 21.3367 18.7128 62.65
124000 23.0082 20.9819 18.8226 62.8127
124100 22.9721 21.002 18.6709 62.645
124200 23.2715 21.1711 19.0234 63.466
124300 23.4594 20.8792 19.2409 63.5795
124400 23.9665 20.6792 19.5347 64.1804
124500 23.3954 20.6661 18.8174 62.879
124600 23.5622 20.5648 19.422 63.5491
124700 23.8246 21.088 19.1041 64.0166
124800 23.4541 21.2443 19.569 64.2673
124900 23.893 20.4485 19.4211 63.7627
125000 23.3369 20.5608 19.3697 63.2675
125100 23.6034 21.1738 19.6057 64.3829
125200 23.6403 21.763 19.4785 64.8817
125300 23.1274 22.1828 20.0376 65.3478
125400 23.5206 22.336 20.2029 66.0595
125500 23.904 21.5975 19.5824 65.0839
125600 23.4587 22.1 19.7865 65.3452
125700 23.7966 21.3022 20.0348 65.1336
125800 24.0191 21.7464 19.9634 65.7289
125900 23.5685 21.6096 20.1164 65.2945
126000 24.1851 21.4947 19.5577 65.2375
126100 24.745 21.2762 20.5593 66.5805
126200 24.1311 22.0033 20.3365 66.4709
126300 25.1047 22.2347 20.1855 67.5248
126400 24.649 21.5257 20.0541 66.2288
126500 25.2265 21.652 19.8642 66.7427
126600 25.7923 21.6482 19.9941 67.4346
126700 25.036 21.6523 20.066 66.7544
126800 24.7426 21.2325 19.9501 65.9253
126900 24.4786 21.5457 20.2345 66.2588
127000 25.0119 21.6357 20.0494 66.697
127100 24.8217 21.8521 20.6592 67.3331
127200 24.5189 21.7086 19.8441 66.0716
127300 24.0104 21.4315 19.994 65.4359
127400 25.4455 22.4892 20.0358 67.9705
127500 25.6253 22.1885 20.2716 68.0854
127600 24.5421 22.0797 19.9867 66.6085
127700 24.1095 22.3069 19.952 66.3684
127800 24.4109 21.8717 20.5498 66.8324
127900 24.4141 22.0438 20.233 66.6909
128000 23.8007 22.2097 20.0618 66.0723
128100 24.4286 22.2396 19.867 66.5351
128200 24.0539 22.2022 19.9633 66.2194
128300 24.1132 22.2467 20.3088 66.6688
128400 23.7803 22.1988 20.4314 66.4104
128500 25.0007 22.1721 19.9489 67.1216
128600 24.989 21.8175 20.0054 66.8119
128700 24.9845 22.095 20.2488 67.3282
128800 24.7397 22.1903 19.9775 66.9076
128900 24.5569 22.6002 20.1676 67.3247
129000 24.3912 22.5233 20.5641 67.4787
129100 25.3324 22.8655 20.8943 69.0922
129200 23.9571 22.6918 20.3103 66.9591
129300 24.9878 22.7744 20.8037 68.5659
129400 24.1518 22.3615 20.5637 67.077
129500 24.7221 23.348 20.7641 68.8342
129600 24.8648 22.3513 20.6165 67.8326
129700 24.8986 21.8996 21.0464 67.8446
129800 24.6567 22.5245 20.8769 68.0581
129900 24.0639 22.1301 20.2197 66.4136
130000 25.3163 22.6865 20.5464 68.5493
130100 24.6835 22.7185 20.6825 68.0845
130200 24.5807 22.3983 20.6214 67.6003
130300 24.7032 22.1787 20.8308 67.7127
130400 24.7457 22.3212 19.6644 66.7313
130500 25.2165 22.9287 20.3339 68.4791
130600 25.6325 22.5806 20.232 68.4451
130700 25.3516 22.6898 20.2553 68.2967
130800 25.7763 22.8318 21.0628 69.671
130900 25.5317 22.2028 20.5043 68.2388
131000 25.315 22.7381 20.67 68.723
131100 25.7084 22.5213 20.0766 68.3063
131200 25.2397 22.8947 20.5081 68.6425
131300 26.24 22.978 20.74 69.958
131400 26.0013 22.5699 20.7933 69.3644
131500 25.0904 22.3828 20.3729 67.846
131600 25.6348 22.7524 20.4664 68.8536
131700 24.9948 22.5124 21.4326 68.9398
131800 24.5593 22.1188 20.5883 67.2665
131900 24.6588 22.364 20.5718 67.5945
132000 25.6714 22.8204 20.0562 68.548
132100 25.6893 22.6996 21.2353 69.6242
132200 25.6473 22.4114 21.0835 69.1423
132300 25.833 22.5779 21.163 69.5739
132400 25.1041 22.79 21.5319 69.426
132500 25.049 22.6718 20.9663 68.6871
132600 26.0396 22.3678 20.9239 69.3314
132700 26.2044 22.7615 20.5946 69.5605
132800 26.1089 22.4855 20.3772 68.9716
132900 26.0416 22.4708 21.4358 69.9483
133000 26.4655 22.4498 21.0251 69.9404
133100 26.7078 21.9444 21.1104 69.7625
133200 26.8327 22.1423 20.9093 69.8843
133300 26.7176 22.4497 20.6228 69.7902
133400 25.9704 22.154 20.8131 68.9375
133500 26.105 22.1723 21.2636 69.5408
133600 25.6886 22.4907 20.8624 69.0417
133700 26.3472 22.857 20.9148 70.119
133800 26.4108 21.9124 21.2222 69.5454
133900 26.3714 22.3806 20.8005 69.5525
134000 26.2177 22.5835 21.1211 69.9223
134100 26.1611 22.8061 21.2136 70.1809
134200 26.0161 22.7907 20.5222 69.3289
134300 25.6666 22.1293 21.1965 68.9924
134400 25.7361 22.8228 20.5065 69.0654
134500 25.9438 22.8723 19.9234 68.7395
134600 26.566 21.9637 20.1433 68.673
134700 26.5096 22.9435 20.8925 70.3456
134800 26.274 22.7299 20.7603 69.7642
134900 25.8582 22.609 21.3777 69.8449
135000 25.2884 22.5545 21.4258 69.2688
135100 25.9692 22.0543 21.9008 69.9243
135200 25.9893 22.4103 21.6078 70.0074
135300 25.7508 22.3114 21.7715 69.8338
135400 25.6114 22.7161 21.6905 70.018
135500 25.4637 22.1878 22.13 69.7815
135600 25.5461 21.4045 21.6955 68.6462
135700 26.9191 21.4187 21.5822 69.92
135800 25.8332 21.6397 22.0808 69.5538
135900 26.0337 21.1872 21.4101 68.6311
136000 26.3106 20.5571 21.6324 68.5001
136100 25.4559 21.1413 21.4578 68.055
136200 25.7354 21.2741 21.8 68.8096
136300 26.6241 21.3149 21.7534 69.6924
136400 26.438 21.4948 21.6333 69.5661
136500 26.0976 20.914 21.5225 68.5341
136600 26.4228 21.2154 21.2971 68.9353
136700 26.2598 22.4965 20.7391 69.4955
136800 26.3632 21.978 21.5599 69.901
136900 26.0837 22.2664 21.7577 70.1078
137000 25.8071 22.2262 21.9088 69.9421
137100 26.788 21.9257 21.7437 70.4574
137200 26.7058 21.9434 21.3094 69.9586
137300 26.7278 21.8307 20.7057 69.2642
137400 26.2661 21.8843 21.4815 69.6319
137500 26.8345 21.8149 20.6851 69.3345
137600 26.2765 22.0229 20.2969 68.5963
137700 27.0691 22.4244 20.8076 70.3011
137800 27.1966 21.5994 21.3657 70.1616
137900 26.989 22.0166 20.5205 69.5262
138000 26.8223 21.5561 20.9805 69.3589
138100 26.053 21.3995 20.2824 67.7349
138200 26.7808 21.9036 20.9189 69.6033
138300 27.079 21.834 20.5594 69.4724
138400 25.9327 21.4431 21.0891 68.4649
138500 25.6677 21.7404 21.0818 68.4899
138600 26.2997 21.782 21.1036 69.1852
138700 26.3492 22.3146 21.4193 70.083
138800 26.4146 21.5566 21.4096 69.3808
138900 26.4914 21.2389 21.3395 69.0698
139000 26.3574 21.6606 21.4198 69.4378
139100 26.3212 21.8916 21.9406 70.1534
139200 26.6209 21.7333 21.5787 69.9329
139300 27.0897 21.8185 20.7498 69.6581
139400 26.4873 21.7782 20.8709 69.1364
139500 26.7367 21.8644 21.2953 69.8964
139600 25.9445 21.9019 20.7732 68.6196
139700 26.9818 21.6478 21.2144 69.844
139800 26.6996 21.7585 20.6347 69.0927
139900 27.1776 21.3162 21.6314 70.1252
140000 27.0526 21.4969 21.2878 69.8373
140100 26.8551 22.1603 20.9142 69.9296
140200 26.6669 20.9303 21.5334 69.1306
140300 26.9159 22.2431 21.0569 70.2159
140400 26.6952 22.0502 21.8139 70.5593
140500 26.9033 21.711 21.8325 70.4469
140600 27.1661 21.6757 21.3696 70.2114
140700 26.3196 21.4668 21.3348 69.1212
140800 26.9189 21.9703 20.5631 69.4523
140900 26.34 22.1183 20.6297 69.088
141000 26.8363 21.6224 20.8916 69.3503
141100 27.0072 21.3397 21.6156 69.9626
141200 27.0709 21.1835 22.2466 70.501
141300 27.6001 20.8918 22.5642 71.0562
141400 26.9916 20.5216 22.0471 69.5603
141500 27.0824 20.4127 22.2623 69.7575
141600 27.5798 20.6883 21.9804 70.2484
141700 26.0013 21.1368 22.2557 69.3939
141800 26.121 20.7065 21.5921 68.4196
141900 26.1871 20.9472 22.0143 69.1485
142000 27.0967 20.8054 22.1815 70.0836
142100 26.9027 21.864 21.3197 70.0864
142200 27.3671 21.3086 21.3501 70.0257
142300 27.1788 20.9845 21.8201 69.9834
142400 26.8084 21.5748 21.6898 70.0729
142500 27.4079 21.5935 21.8759 70.8773
142600 27.4379 21.0613 21.7663 70.2655
142700 27.1459 21.1684 21.1941 69.5085
142800 27.4866 21.903 22.1903 71.5799
142900 27.4276 21.1615 21.7428 70.3319
143000 26.9984 21.0236 21.4724 69.4944
143100 27.3878 21.2082 22.6172 71.2132
143200 27.716 21.0546 22.598 71.3685
143300 28.0398 21.2013 22.1493 71.3904
143400 27.5647 20.9072 22.612 71.0838
143500 27.3459 21.0614 21.6233 70.0305
143600 27.4617 21.0484 21.7501 70.2602
143700 27.8836 21.275 22.3827 71.5414
143800 27.8523 21.6429 22.7727 72.2678
143900 27.412 20.8433 22.3854 70.6408
144000 26.9726 21.2391 21.9737 70.1854
144100 27.7399 20.8889 22.8328 71.4616
144200 27.5248 21.014 22.351 70.8898
144300 27.5301 20.5136 22.4227 70.4664
144400 27.9649 20.7021 22.0394 70.7064
144500 27.437 21.0357 22.1649 70.6376
144600 27.2064 21.4584 22.3268 70.9917
144700 27.5428 21.3176 22.1414 71.0018
144800 27.4492 20.7026 22.3376 70.4894
144900 27.2948 21.317 22.679 71.2908
145000 28.0899 20.9151 23.1056 72.1107
145100 27.2539 21.2241 22.51 70.9881
145200 26.7364 20.9516 22.6833 70.3713
145300 27.5715 20.5564 22.69 70.8179
145400 28.4002 20.4874 23.0313 71.919
145500 28.158 21.3699 22.474 72.0019
145600 27.9515 21.7888 23.0964 72.8366
145700 26.8452 21.2277 23.0364 71.1093
145800 26.385 20.8663 22.1737 69.425
145900 26.959 20.9713 22.282 70.2123
146000 27.3715 20.5716 22.2831 70.2262
146100 27.484 20.6916 22.6268 70.8025
146200 27.3958 21.096 22.8289 71.3207
146300 26.9795 20.7761 22.6853 70.4409
146400 27.0137 20.6989 22.7889 70.5015
146500 27.9385 20.8801 22.475 71.2936
146600 27.5757 20.7963 22.6328 71.0048
146700 27.8452 21.191 22.3529 71.3891
146800 26.9323 20.647 22.2321 69.8114
146900 27.445 20.9359 21.8483 70.2292
147000 27.4714 20.9225 22.5975 70.9914
147100 27.0593 20.2876 22.2484 69.5953
147200 27.4437 20.6711 22.3594 70.4742
147300 27.5105 20.9739 22.4401 70.9245
147400 26.9855 20.7236 21.1875 68.8966
147500 27.769 21.0367 22.4199 71.2256
147600 27.1842 20.8152 22.2145 70.214
147700 26.9512 21.3622 21.9798 70.2932
147800 26.596 21.2819 21.8985 69.7764
147900 26.9204 21.0618 21.3855 69.3676
148000 26.8109 20.8254 22.1486 69.7849
148100 26.9508 20.8709 21.983 69.8048
148200 27.6102 20.7858 21.9447 70.3407
148300 27.564 21.3072 22.2736 71.1448
148400 27.7874 21.2591 22.2976 71.3441
148500 27.1476 22.0095 21.6828 70.84
148600 27.5422 21.2183 22.0172 70.7777
148700 27.2377 20.8203 21.997 70.0549
148800 27.1794 21.2061 22.7782 71.1637
148900 26.763 21.0515 21.5575 69.3721
149000 26.9907 20.9359 21.7662 69.6928
149100 27.1353 20.7639 21.8538 69.753
149200 26.7243 21.2926 22.8595 70.8764
149300 27.9524 21.6756 22.3305 71.9584
149400 27.6506 21.6919 22.3913 71.7338
149500 28.1094 21.5309 22.8373 72.4776
149600 27.7058 21.3136 22.967 71.9865
149700 27.8908 21.0161 22.9484 71.8553
149800 27.2232 21.3017 22.9218 71.4467
149900 27.6017 21.1086 22.7974 71.5077
150000 27.3694 21.801 22.4917 71.6621
150100 28.1151 21.7112 21.7914 71.6177
150200 27.1315 21.6681 22.979 71.7786
150300 26.1435 21.0026 22.548 69.6941
150400 26.3307 21.5979 22.1313 70.0599
150500 27.2178 22.9072 23.6695 73.7945
150600 26.8563 22.4842 22.8899 72.2304
150700 27.1603 22.2666 22.8362 72.263
150800 26.8374 22.6135 22.8676 72.3185
150900 26.9747 22.7502 22.8573 72.5821
151000 27.262 22.804 22.6466 72.7127
151100 27.6809 22.4613 22.836 72.9782
151200 27.8635 22.8272 23.3532 74.0439
151300 27.4277 22.5212 22.5274 72.4764
151400 27.2287 22.2662 22.7745 72.2694
151500 26.3518 22.9515 22.678 71.9814
151600 27.2867 22.6397 22.2166 72.1429
151700 26.641 22.5965 22.5602 71.7978
151800 26.4677 22.3796 22.8433 71.6906
151900 26.9009 22.3438 22.7127 71.9574
152000 27.1567 21.6943 22.5957 71.4466
152100 27.4492 21.8564 22.7957 72.1013
152200 26.6626 22.2101 23.0136 71.8863
152300 27.1953 21.4796 23.3345 72.0093
152400 26.5747 21.9381 23.3114 71.8242
152500 26.7679 22.1309 23.1389 72.0378
152600 27.2171 21.5135 22.6764 71.4071
152700 26.669 21.8007 23.1004 71.5701
152800 26.8262 21.3368 23.8184 71.9813
152900 27.1909 21.4502 23.3772 72.0183
153000 27.0695 21.9824 23.0033 72.0552
153100 26.7591 21.8829 22.4878 71.1297
153200 25.8778 22.5747 23.0261 71.4786
153300 26.3125 22.2621 23.2281 71.8028
153400 26.7179 23.0047 22.6031 72.3256
153500 26.1775 22.3263 22.2654 70.7692
153600 26.427 21.8836 22.7888 71.0993
153700 26.8413 23.2472 23.0104 73.0988
153800 26.5488 22.2398 22.7772 71.5657
153900 26.6767 22.116 22.1839 70.9767
154000 26.8489 22.8957 23.0933 72.8379
154100 27.1232 22.5289 22.5224 72.1745
154200 26.2941 22.8201 22.5854 71.6995
154300 26.4108 22.8663 22.3955 71.6726
154400 26.516 22.9122 23.1719 72.6001
154500 26.8515 22.2308 23.7878 72.8701
154600 27.0305 22.8943 23.2148 73.1397
154700 26.5484 23.3763 23.2345 73.1592
154800 26.3004 22.9497 23.5256 72.7757
154900 26.1766 22.638 23.1466 71.9611
155000 25.5956 23.4005 23.1397 72.1358
155100 25.6112 22.9085 22.8585 71.3781
155200 26.6708 22.9017 23.6688 73.2414
155300 26.8524 23.1637 23.4803 73.4963
155400 26.5764 22.5421 23.091 72.2096
155500 27.4267 23.4084 23.6571 74.4922
155600 26.6309 23.2663 23.2492 73.1463
155700 27.0041 22.579 23.6647 73.2478
155800 26.6415 23.0046 22.7356 72.3817
155900 26.199 22.4143 22.4484 71.0618
156000 26.2278 23.0916 22.4116 71.731
156100 27.164 22.2987 23.7207 73.1834
156200 27.0222 22.4801 23.1481 72.6504
156300 26.7115 23.074 22.4488 72.2343
156400 27.571 23.0879 23.2029 73.8618
156500 26.3207 23.3063 22.2881 71.9151
156600 26.5896 23.3288 23.8121 73.7305
156700 26.9301 23.4726 24.2336 74.6364
156800 28.0564 23.5131 23.5332 75.1027
156900 27.1421 23.2322 24.116 74.4903
157000 27.6738 24.1353 23.5196 75.3287
157100 27.6628 23.8922 23.5807 75.1358
157200 27.5396 23.4088 23.6315 74.5799
157300 27.5277 24.1789 23.7999 75.5065
157400 28.5311 23.7012 23.0998 75.3321
157500 27.5988 23.7085 23.6188 74.926
157600 27.5367 23.7029 23.5458 74.7853
157700 26.8135 24.157 23.1316 74.1022
157800 27.245 24.0241 22.4103 73.6794
157900 29.1283 23.8205 22.4523 75.4012
158000 27.944 24.1544 22.8482 74.9466
158100 27.0225 24.3608 23.1021 74.4854
158200 26.9031 24.1089 22.6747 73.6867
158300 27.8584 24.51 22.0316 74.4
158400 28.4354 24.3505 22.9439 75.7298
158500 28.2358 24.4289 22.3272 74.9919
158600 28.3835 24.4725 23.0596 75.9156
158700 27.768 24.2646 24.0167 76.0493
158800 28.4987 24.0321 24.2251 76.7559
158900 28.1853 24.3255 23.8381 76.3489
159000 28.8796 23.8894 24.0265 76.7955
159100 28.5197 23.9487 24.1727 76.6411
159200 28.5921 24.5236 24.5004 77.6161
159300 27.9534 24.6261 24.4637 77.0433
159400 27.6628 24.3113 24.3215 76.2956
159500 27.2823 23.9998 24.2294 75.5115
159600 27.6201 23.7891 23.5903 74.9995
159700 27.7719 24.0193 23.3293 75.1205
159800 27.5952 24.5166 23.7004 75.8122
159900 26.6381 24.7353 23.4179 74.7913
160000 26.7518 24.3807 23.8705 75.0029
160100 27.3207 24.8408 23.5322 75.6937
160200 28.2487 24.38 24.2297 76.8584
160300 28.1485 24.2509 23.1713 75.5707
160400 28.8311 24.3885 23.4884 76.708
160500 27.8941 24.4919 23.5523 75.9383
160600 28.8118 24.4585 24.1235 77.3938
160700 28.5076 23.5649 23.6353 75.7078
160800 28.1778 24.1865 23.0747 75.4391
160900 29.5249 24.3009 23.8933 77.7191
161000 28.2543 24.0406 23.0103 75.3052
161100 28.2831 23.8859 22.3841 74.5531
161200 27.9807 23.8195 22.6975 74.4978
161300 28.0262 23.6482 22.5885 74.2628
161400 27.2872 22.9582 22.5566 72.802
161500 27.2222 23.4582 22.7305 73.4109
161600 26.5403 23.0469 23.2938 72.881
161700 27.4973 22.8491 23.2614 73.6077
161800 27.7588 23.0265 23.206 73.9913
161900 27.1449 22.8633 23.4835 73.4918
162000 27.6952 23.0478 23.3867 74.1298
162100 27.9994 23.1266 23.0784 74.2044
162200 27.2034 22.7228 23.8621 73.7883
162300 27.9933 23.7554 23.0876 74.8362
162400 28.121 24.082 22.8387 75.0417
162500 27.0517 23.554 23.7392 74.3449
162600 27.7794 23.7567 23.4737 75.0099
162700 26.6284 23.3831 23.2861 73.2976
162800 26.5834 23.8088 23.7231 74.1153
162900 27.1372 23.8589 23.6413 74.6375
163000 27.1206 23.5632 23.2233 73.9071
163100 27.0112 23.7222 23.0508 73.7842
163200 28.0566 22.9902 22.3852 73.432
163300 27.9078 23.0895 23.1963 74.1936
163400 28.4107 23.3283 23.6573 75.3962
163500 28.7173 23.0572 23.8084 75.5829
163600 27.3317 23.3713 24.1817 74.8847
163700 27.1695 23.5532 24.4052 75.1278
163800 28.0431 24.2693 24.9429 77.2553
163900 27.8918 24.0749 24.2032 76.1698
164000 27.2524 24.359 24.3699 75.9813
164100 27.6 24.2112 24.4472 76.2584
164200 27.8974 23.8505 24.6856 76.4335
164300 28.3203 23.8775 24.3092 76.507
164400 28.259 23.3055 24.1721 75.7366
164500 28.6113 23.7667 24.9541 77.3322
164600 27.7039 23.9647 24.3897 76.0583
164700 28.364 23.4496 24.1547 75.9683
164800 27.4817 23.6702 24.8437 75.9957
164900 28.1216 23.9261 24.4777 76.5255
165000 28.9569 23.9079 24.6565 77.5214
165100 27.5288 23.3158 24.8111 75.6557
165200 29.6407 23.3073 24.6742 77.6222
165300 28.5189 23.3011 25.7706 77.5906
165400 28.8019 22.7558 26.0304 77.5882
165500 29.0079 22.5943 25.6676 77.2698
165600 29.0315 23.8218 25.7834 78.6367
165700 28.5801 23.4703 25.7271 77.7775
165800 29.2102 23.796 26.3116 79.3178
165900 29.0587 24.2977 26.3791 79.7355
166000 28.1703 24.001 24.9885 77.1598
166100 28.3125 23.8782 25.8258 78.0166
166200 29.2352 25.193 25.8285 80.2568
166300 28.7262 24.0747 26.1308 78.9317
166400 28.2595 25.3237 26.0008 79.5841
166500 28.2168 24.6691 25.6274 78.5133
166600 29.2612 24.5776 25.7843 79.623
166700 29.2569 24.2267 25.2552 78.7387
166800 29.0543 24.6634 25.7788 79.4965
166900 27.9612 24.2758 26.2377 78.4746
167000 28.2735 24.2352 25.3836 77.8923
167100 28.685 23.6292 26.4698 78.7841
167200 28.7294 23.6102 26.5036 78.8431
167300 28.0288 23.8241 26.7781 78.631
167400 28.6298 24.0095 26.22 78.8592
167500 28.0202 24.2648 27.0005 79.2855
167600 28.7987 23.9167 27.0429 79.7583
167700 29.1853 24.237 27.0999 80.5223
167800 28.1132 24.552 27.2106 79.8758
167900 28.9182 23.5861 27.5913 80.0956
168000 29.3344 23.8328 27.4364 80.6035
168100 29.2531 23.7971 26.9813 80.0315
168200 28.1751 23.7588 26.5014 78.4353
168300 28.6945 24.1221 26.8339 79.6505
168400 28.7278 23.538 26.3107 78.5765
168500 28.7625 23.5058 26.0573 78.3256
168600 28.6835 23.8129 26.0952 78.5916
168700 28.3542 24.9016 25.6395 78.8954
168800 28.6774 24.1746 25.8782 78.7302
168900 27.994 23.7282 25.758 77.4802
169000 28.3197 24.28 25.8716 78.4713
169100 28.8862 23.1861 26.019 78.0913
169200 28.346 24.2839 26.448 79.0778
169300 29.3151 24.6353 26.8579 80.8082
169400 28.2242 25.1727 27.7651 81.162
169500 29.5812 24.5756 27.6211 81.778
169600 29.8503 24.7607 27.5799 82.1909
169700 29.5229 25.7026 28.713 83.9385
169800 28.7883 25.4991 27.8295 82.1168
169900 28.6608 25.246 28.7083 82.6151
170000 28.7561 25.4423 28.1039 82.3023
170100 29.6272 25.7491 28.1212 83.4975
170200 30.3107 25.7441 28.821 84.8758
170300 29.6464 25.6207 28.5201 83.7872
170400 29.554 25.4196 28.8198 83.7934
170500 29.8343 25.5955 28.71 84.1398
170600 30.4817 26.1152 29.3341 85.931
170700 30.6599 25.6698 29.1018 85.4314
170800 30.3357 25.7932 29.2161 85.345
170900 29.448 26.1606 29.8504 85.4591
171000 29.6303 26.572 29.5762 85.7784
171100 29.51 26.1368 29.2653 84.9121
171200 30.2316 26.4638 30.0562 86.7516
171300 29.4614 26.9741 29.9747 86.4102
171400 29.1474 26.8924 29.08 85.1198
171500 29.5233 26.5282 29.8411 85.8927
171600 30.0711 27.1532 29.6591 86.8834
171700 29.8843 26.6692 29.0571 85.6107
171800 30.5251 26.4031 29.3376 86.2659
171900 30.5314 26.3531 29.124 86.0084
172000 29.9754 26.1044 29.7101 85.79
172100 30.3532 25.7629 29.4092 85.5253
172200 30.6193 25.8093 29.0528 85.4814
172300 30.3451 25.9557 29.8698 86.1707
172400 30.8551 26.4539 29.5697 86.8787
172500 30.4207 26.3026 29.6854 86.4087
172600 29.8252 26.5325 29.6322 85.9899
172700 29.6701 26.5276 29.5265 85.7241
172800 30.2023 26.9229 28.8549 85.98
172900 30.0928 26.365 29.5011 85.9589
173000 30.4995 27.1264 30.467 88.0929
173100 29.9934 27.1546 30.191 87.339
173200 30.1003 27.9043 29.7773 87.7819
173300 30.1508 27.2919 29.2658 86.7085
173400 30.862 26.717 29.5838 87.1628
173500 30.0793 27.2995 28.8639 86.2427
173600 30.5488 27.0395 29.8638 87.452
173700 30.2028 26.6644 29.8996 86.7668
173800 30.5705 26.8332 30.0118 87.4154
173900 30.5524 26.9946 30.2201 87.7672
174000 30.4266 26.9787 30.1554 87.5606
174100 30.6108 26.3412 30.0983 87.0503
174200 30.5045 26.6387 29.2199 86.3632
174300 30.1239 26.6238 29.9681 86.7158
174400 30.0988 26.0972 29.4916 85.6876
174500 29.7713 26.4713 30.0675 86.3101
174600 29.7087 26.4233 29.7952 85.9272
174700 29.8852 27.1546 29.7137 86.7535
174800 29.8884 27.0292 29.4424 86.3601
174900 30.2707 27.3232 28.9789 86.5728
175000 29.3013 26.3748 29.7456 85.4217
175100 30.4965 27.1101 29.4496 87.0561
175200 30.4355 26.8076 29.4196 86.6627
175300 29.9925 26.6207 29.7403 86.3536
175400 30.1398 26.1519 28.2215 84.5131
175500 30.5021 25.5748 29.2713 85.3482
175600 29.4696 25.6478 29.4736 84.591
175700 30.104 25.9567 29.4486 85.5093
175800 30.6944 25.9048 29.2325 85.8317
175900 30.4946 26.5683 29.7293 86.7921
176000 30.0796 26.9853 30.3226 87.3875
176100 30.0139 26.2062 30.1748 86.3949
176200 30.2904 27.0669 30.1992 87.5565
176300 30.1952 26.1404 31.0613 87.3969
176400 29.4408 26.2791 31.0638 86.7837
176500 30.6925 26.3261 30.1558 87.1745
176600 30.0982 26.0532 29.9139 86.0653
176700 29.8393 26.9248 29.0075 85.7716
176800 29.4569 25.906 29.7712 85.134
176900 30.0016 26.7317 30.3043 87.0376
177000 30.9532 26.4812 30.2757 87.71
177100 30.5217 27.1441 30.5134 88.1791
177200 30.5615 26.89 30.8139 88.2654
177300 30.4517 26.0695 30.1576 86.6788
177400 30.2563 25.8353 30.7831 86.8747
177500 30.9746 26.8934 30.2903 88.1583
177600 31.1368 26.7939 30.3704 88.3011
177700 30.2119 26.5813 29.8682 86.6614
177800 30.2836 27.0092 30.1302 87.423
177900 30.8622 26.2338 29.637 86.7329
178000 30.1828 26.6772 30.452 87.312
178100 29.5588 26.9252 30.6272 87.1112
178200 30.0786 26.4754 29.8018 86.3557
178300 30.0764 26.2042 31.0056 87.2862
178400 30.5721 26.0898 31.2061 87.868
178500 30.223 25.8615 31.5859 87.6704
178600 30.0125 25.8701 31.2118 87.0944
178700 30.7566 26.0511 30.792 87.5996
178800 30.2879 26.648 30.3465 87.2824
178900 31.3931 26.2422 30.0025 87.6379
179000 31.0225 26.1845 30.357 87.5641
179100 30.0308 26.0685 30.3244 86.4237
179200 30.1464 26.5546 30.4596 87.1605
179300 30.5032 26.6915 30.5027 87.6974
179400 30.4361 26.4348 29.8736 86.7445
179500 31.1732 26.7335 30.0188 87.9255
179600 30.7703 26.3041 29.9399 87.0143
179700 31.2218 27.0018 29.3278 87.5514
179800 30.4215 27.279 30.2463 87.9469
179900 30.4788 27.0769 30.0101 87.5657
180000 31.2719 26.9999 30.0301 88.3019
180100 30.0543 26.5343 29.9189 86.5075
180200 29.638 27.0826 29.7424 86.4629
180300 30.0476 25.991 30.0993 86.1379
180400 30.7104 26.6903 29.8643 87.265
180500 31.2116 27.0594 30.4313 88.7022
180600 30.6506 26.6104 30.7834 88.0443
180700 30.7349 25.6335 30.4241 86.7926
180800 30.8013 26.1712 30.7499 87.7223
180900 31.3501 26.2737 29.9144 87.5382
181000 30.0804 26.9174 30.7478 87.7456
181100 30.554 25.7925 30.5208 86.8673
181200 31.2216 25.493 29.2625 85.9771
181300 30.766 25.8493 29.5172 86.1325
181400 31.0085 25.9302 30.5711 87.5098
181500 30.7722 25.8936 30.3725 87.0383
181600 31.1656 26.8773 30.0893 88.1322
181700 31.5216 27.5601 30.2318 89.3135
181800 31.5264 26.5117 29.5975 87.6356
